"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Nerve - Tibial",0.348846132388525
27,"Pancreas",-0.173458477781204
27,"Esophagus - Muscularis",-0.80749108610135
27,"Artery - Aorta",-1.23134961968083
27,"Skin - Not Sun Exposed (Suprapubic)",-0.787471812246452
27,"Artery - Coronary",-0.313764884009007
27,"Liver",-0.0577339916784958
27,"Heart - Atrial Appendage",-0.480366162498334
27,"Brain - Amygdala",0.522208816408163
27,"Uterus",-0.0136133314746994
27,"Brain - Spinal cord (cervical c-1)",0.325222262791928
27,"Muscle - Skeletal",-0.131095050517884
27,"Esophagus - Gastroesophageal Junction",0.29571457214569
27,"Adipose - Subcutaneous",1.39894101766911
27,"Esophagus - Mucosa",1.33075625191831
27,"Breast - Mammary Tissue",1.52733525361987
27,"Whole Blood",1.4599466237439
27,"Brain - Cortex",1.20792276283606
27,"Brain - Cerebellum",1.14886167352199
27,"Brain - Anterior cingulate cortex (BA24)",1.28689866799205
27,"Brain - Caudate (basal ganglia)",1.57030243316327
27,"Lung",1.49028264749212
27,"Pituitary",1.2142451266403
27,"Vagina",1.32243085149262
27,"Brain - Putamen (basal ganglia)",1.1092847358082
27,"Brain - Cerebellar Hemisphere",1.12551631010292
27,"Brain - Nucleus accumbens (basal ganglia)",0.942947525839737
27,"Brain - Substantia nigra",1.08601787416175
27,"Minor Salivary Gland",1.17001248197261
27,"Thyroid",1.02428620951547
27,"Cells - EBV-transformed lymphocytes",0.776338944569797
27,"Brain - Hippocampus",1.10497339748017
27,"Brain - Hypothalamus",1.18289238786166
27,"Artery - Tibial",0.992311699523031
27,"Brain - Frontal Cortex (BA9)",1.07788988889021
28,"Testis",-0.991397161657548
28,"Cells - Cultured fibroblasts",-1.10141203952329
28,"Stomach",-0.903531905925442
28,"Colon - Sigmoid",-1.06406091771124
28,"Kidney - Cortex",-0.985437866558778
28,"Adipose - Visceral (Omentum)",-1.19721116362655
28,"Prostate",-1.33332048052418
28,"Skin - Sun Exposed (Lower leg)",-0.81582013032207
28,"Heart - Left Ventricle",-1.11267271753501
28,"Small Intestine - Terminal Ileum",-0.771822420925956
28,"Ovary",0.816234716809969
28,"Adrenal Gland",-0.368778815286612
28,"Colon - Transverse",-0.552403124134015
28,"Spleen",-0.558861151950429
28,"Nerve - Tibial",0.36569193758462
28,"Pancreas",-0.197155227226985
28,"Esophagus - Muscularis",-0.616475805183567
28,"Artery - Aorta",-1.03064808011764
28,"Skin - Not Sun Exposed (Suprapubic)",-0.564601658327387
28,"Artery - Coronary",-0.147721513383509
28,"Liver",0.114600067669087
28,"Heart - Atrial Appendage",-0.198902400904981
28,"Brain - Amygdala",0.661695598494254
28,"Uterus",0.163495919580317
28,"Brain - Spinal cord (cervical c-1)",0.304875499608885
