"Age (years)","Series 1 (y)","Series 1 (value)"
22,"Brain - Anterior cingulate cortex (BA24)",1.9658572913452
22,"Testis",1.52865506404621
22,"Brain - Cerebellum",1.64978335754341
22,"Brain - Cortex",1.78798315600659
22,"Brain - Hippocampus",2.08109716750243
22,"Nerve - Tibial",0.327448064068848
22,"Breast - Mammary Tissue",0.77958839251226
22,"Cells - EBV-transformed lymphocytes",0.811847508154282
22,"Spleen",-0.430201956444094
22,"Kidney - Cortex",
22,"Pancreas",-0.0871317773251598
22,"Colon - Transverse",0.240385032137634
22,"Adrenal Gland",1.83929327226991
22,"Whole Blood",1.82982585999966
22,"Small Intestine - Terminal Ileum",-1.62103135573324
22,"Prostate",-2.42928338234669
22,"Stomach",-2.23698437264833
22,"Esophagus - Muscularis",-1.93780579003401
22,"Liver",-1.20318858819625
23,"Brain - Hypothalamus",0.488425850511125
23,"Brain - Amygdala",-0.880389927142894
23,"Muscle - Skeletal",-0.411685906855628
23,"Uterus",0.258875229620046
23,"Vagina",0.445758537503944
23,"Brain - Frontal Cortex (BA9)",1.39996918027968
23,"Adipose - Visceral (Omentum)",1.72134061790852
23,"Pituitary",1.49336863712819
23,"Ovary",1.26519116447848
23,"Skin - Sun Exposed (Lower leg)",1.3985458291641
23,"Artery - Tibial",1.50124731521503
23,"Cells - Cultured fibroblasts",1.05190825817872
23,"Artery - Aorta",1.0111193117399
23,"Thyroid",1.58446976141845
23,"Brain - Cerebellar Hemisphere",1.54148791812321
23,"Heart - Atrial Appendage",0.97067177712844
23,"Artery - Coronary",2.1671251499371
23,"Brain - Putamen (basal ganglia)",2.08451974911706
23,"Heart - Left Ventricle",2.16470903222974
23,"Lung",2.11102062664571
23,"Esophagus - Gastroesophageal Junction",1.83256690489538
23,"Esophagus - Mucosa",1.57180464126734
23,"Colon - Sigmoid",1.49820074200605
23,"Minor Salivary Gland",1.90169707373392
23,"Brain - Spinal cord (cervical c-1)",2.15481327068092
23,"Skin - Not Sun Exposed (Suprapubic)",1.85316877869106
23,"Brain - Nucleus accumbens (basal ganglia)",1.76676836285268
23,"Brain - Substantia nigra",1.79817856716973
23,"Brain - Caudate (basal ganglia)",2.38520383728433
23,"Adipose - Subcutaneous",2.13347832590947
23,"Brain - Anterior cingulate cortex (BA24)",1.82921564053546
23,"Testis",1.32287616745391
23,"Brain - Cerebellum",1.54063383145732
23,"Brain - Cortex",1.67454512956032
23,"Brain - Hippocampus",1.90155404653526
23,"Nerve - Tibial",0.466376678089245
23,"Breast - Mammary Tissue",0.750919563777112
23,"Cells - EBV-transformed lymphocytes",0.716352894883962
23,"Spleen",-0.377626521095304
23,"Kidney - Cortex",
23,"Pancreas",-0.216605109240648
23,"Colon - Transverse",0.29807305508479
23,"Adrenal Gland",1.56708484904952
23,"Whole Blood",1.41472284080112
23,"Small Intestine - Terminal Ileum",-1.50696235964569
23,"Prostate",-2.14251195503715
23,"Stomach",-2.0749796344629
23,"Esophagus - Muscularis",-1.63946661202798
23,"Liver",-0.834514453526467
24,"Brain - Hypothalamus",0.661838589495363
24,"Brain - Amygdala",-0.59436554903285
24,"Muscle - Skeletal",-0.148367518287032
24,"Uterus",0.307234404597595
24,"Vagina",0.41133451090294
24,"Brain - Frontal Cortex (BA9)",1.36272521610488
24,"Adipose - Visceral (Omentum)",1.57865814928278
24,"Pituitary",1.37947735181739
24,"Ovary",1.27371741800668
24,"Skin - Sun Exposed (Lower leg)",1.35180355649053
24,"Artery - Tibial",1.31736510838038
24,"Cells - Cultured fibroblasts",1.00164483245233
24,"Artery - Aorta",0.959913448558687
24,"Thyroid",1.42618657016107
24,"Brain - Cerebellar Hemisphere",1.48419161256328
24,"Heart - Atrial Appendage",1.03220768265615
24,"Artery - Coronary",1.88125960384949
24,"Brain - Putamen (basal ganglia)",1.88681080781552
24,"Heart - Left Ventricle",1.80789944356075
24,"Lung",1.91221074712031
24,"Esophagus - Gastroesophageal Junction",1.54308597671165
24,"Esophagus - Mucosa",1.39642349482603
24,"Colon - Sigmoid",1.42057337374635
24,"Minor Salivary Gland",1.75747995493339
24,"Brain - Spinal cord (cervical c-1)",1.89286903647321
24,"Skin - Not Sun Exposed (Suprapubic)",1.67683850695067
24,"Brain - Nucleus accumbens (basal ganglia)",1.63385198688471
24,"Brain - Substantia nigra",1.69069111211659
24,"Brain - Caudate (basal ganglia)",2.17180507928756
24,"Adipose - Subcutaneous",1.9207198819231
24,"Brain - Anterior cingulate cortex (BA24)",1.69546798693676
24,"Testis",1.13117416469824
24,"Brain - Cerebellum",1.43154238005201
24,"Brain - Cortex",1.5629474829025
24,"Brain - Hippocampus",1.72848281464457
24,"Nerve - Tibial",0.584739469525904
24,"Breast - Mammary Tissue",0.71971514241518
24,"Cells - EBV-transformed lymphocytes",0.61834363106302
24,"Spleen",-0.334522106847243
24,"Kidney - Cortex",
24,"Pancreas",-0.338228973676865
24,"Colon - Transverse",0.338376859764208
24,"Adrenal Gland",1.3062491166167
24,"Whole Blood",1.03041068800284
24,"Small Intestine - Terminal Ileum",-1.3978365190605
24,"Prostate",-1.87444449540738
24,"Stomach",-1.91532495196693
24,"Esophagus - Muscularis",-1.35600947144786
24,"Liver",-0.494216531715728
25,"Brain - Hypothalamus",0.812022366241466
25,"Brain - Amygdala",-0.32747305414659
25,"Muscle - Skeletal",0.0940429140176664
25,"Uterus",0.35499908521575
25,"Vagina",0.383376808091366
25,"Brain - Frontal Cortex (BA9)",1.32160646455831
25,"Adipose - Visceral (Omentum)",1.44458137434852
25,"Pituitary",1.2763742642535
25,"Ovary",1.27663653653763
25,"Skin - Sun Exposed (Lower leg)",1.30382653773365
25,"Artery - Tibial",1.14637025216266
25,"Cells - Cultured fibroblasts",0.954333903020942
25,"Artery - Aorta",0.91323445733958
25,"Thyroid",1.27756140664674
25,"Brain - Cerebellar Hemisphere",1.42462398207003
25,"Heart - Atrial Appendage",1.08091074251065
25,"Artery - Coronary",1.61134507007888
25,"Brain - Putamen (basal ganglia)",1.68911051510856
25,"Heart - Left Ventricle",1.47478669418721
25,"Lung",1.71613371796014
