"Age (years)","Series 1 (y)","Series 1 (value)"
22,"Esophagus - Mucosa",2.14011766381883
22,"Stomach",2.0644798431577
22,"Esophagus - Muscularis",0.984040604796176
22,"Brain - Hippocampus",1.56180178682251
22,"Prostate",2.13678489937487
22,"Skin - Not Sun Exposed (Suprapubic)",2.07753984109122
22,"Artery - Aorta",1.78278253578525
22,"Pancreas",2.01025984370184
22,"Brain - Frontal Cortex (BA9)",1.27998968128675
22,"Spleen",0.659303207325291
22,"Adipose - Subcutaneous",2.08001231872736
22,"Esophagus - Gastroesophageal Junction",2.43984496383783
22,"Breast - Mammary Tissue",1.78372320789703
22,"Thyroid",1.31815547601078
23,"Kidney - Cortex",
23,"Brain - Cerebellum",-0.441124961231396
23,"Vagina",-0.461741889041131
23,"Artery - Tibial",0.598535195067492
23,"Brain - Cerebellar Hemisphere",-0.253652739702611
23,"Adrenal Gland",-1.03168659959942
23,"Brain - Hypothalamus",-0.463539863976042
23,"Small Intestine - Terminal Ileum",-1.73958049031272
23,"Brain - Anterior cingulate cortex (BA24)",-1.78865107461835
23,"Brain - Caudate (basal ganglia)",-2.19522437178218
23,"Brain - Substantia nigra",-1.27410894418569
23,"Heart - Left Ventricle",-1.43899088662537
23,"Muscle - Skeletal",-0.441552269600616
23,"Brain - Amygdala",-1.29234880919691
23,"Skin - Sun Exposed (Lower leg)",-1.24847264195193
23,"Cells - Cultured fibroblasts",-0.684890654915704
23,"Colon - Transverse",-0.23290954596715
23,"Ovary",0.42129303777844
23,"Uterus",0.977535752780376
23,"Artery - Coronary",0.154599314061731
23,"Minor Salivary Gland",-0.431124439188022
23,"Brain - Nucleus accumbens (basal ganglia)",-1.63041038464639
23,"Testis",-1.28377008126118
23,"Brain - Spinal cord (cervical c-1)",-1.41666997744064
23,"Cells - EBV-transformed lymphocytes",-1.40642676019284
23,"Colon - Sigmoid",1.81336428449401
23,"Heart - Atrial Appendage",1.70282084202567
23,"Pituitary",2.04068153570209
23,"Brain - Cortex",2.07667568770642
23,"Lung",2.08218338230342
23,"Adipose - Visceral (Omentum)",2.52154956878179
23,"Brain - Putamen (basal ganglia)",1.83430805636975
23,"Nerve - Tibial",1.76491365485083
23,"Esophagus - Mucosa",1.92058622115677
23,"Stomach",1.84610046798327
23,"Esophagus - Muscularis",1.06746184077487
23,"Brain - Hippocampus",1.44466390032464
23,"Prostate",1.84444902682289
23,"Skin - Not Sun Exposed (Suprapubic)",1.76062729656897
23,"Artery - Aorta",1.61764934273241
23,"Pancreas",1.80309473658518
23,"Brain - Frontal Cortex (BA9)",1.03103595572326
23,"Spleen",0.516395651057831
23,"Adipose - Subcutaneous",1.65100579874938
23,"Esophagus - Gastroesophageal Junction",2.00984329018356
23,"Breast - Mammary Tissue",1.47210958086473
23,"Thyroid",0.982591108090081
24,"Kidney - Cortex",
24,"Brain - Cerebellum",-0.447605874959413
24,"Vagina",-0.449418518686277
24,"Artery - Tibial",0.418389450340554
24,"Brain - Cerebellar Hemisphere",-0.426812138835617
24,"Adrenal Gland",-1.02633651510416
24,"Brain - Hypothalamus",-0.549587668647182
24,"Small Intestine - Terminal Ileum",-1.65727322318032
24,"Brain - Anterior cingulate cortex (BA24)",-1.69311573251211
24,"Brain - Caudate (basal ganglia)",-2.03374646810831
24,"Brain - Substantia nigra",-1.13683005171616
24,"Heart - Left Ventricle",-1.17399589575764
24,"Muscle - Skeletal",-0.594840504554122
24,"Brain - Amygdala",-1.27632265636162
24,"Skin - Sun Exposed (Lower leg)",-1.2243223720418
24,"Cells - Cultured fibroblasts",-0.637712565007621
24,"Colon - Transverse",-0.34533050984961
24,"Ovary",0.524611299849608
24,"Uterus",0.971329125641995
24,"Artery - Coronary",0.29123406231496
24,"Minor Salivary Gland",-0.143328515330747
24,"Brain - Nucleus accumbens (basal ganglia)",-1.32659496972992
24,"Testis",-0.928285213250885
24,"Brain - Spinal cord (cervical c-1)",-1.24690774344656
24,"Cells - EBV-transformed lymphocytes",-1.29112933021777
24,"Colon - Sigmoid",1.6544034174901
24,"Heart - Atrial Appendage",1.60242626764405
24,"Pituitary",1.82554531591784
24,"Brain - Cortex",1.85141165553807
24,"Lung",1.92719231480232
24,"Adipose - Visceral (Omentum)",2.14227287641801
24,"Brain - Putamen (basal ganglia)",1.67450653962954
24,"Nerve - Tibial",1.59071918262103
24,"Esophagus - Mucosa",1.710679444844
24,"Stomach",1.64236769447991
24,"Esophagus - Muscularis",1.13911300126215
24,"Brain - Hippocampus",1.33147918272761
24,"Prostate",1.57429421656505
24,"Skin - Not Sun Exposed (Suprapubic)",1.4685177281757
24,"Artery - Aorta",1.45998176999845
24,"Pancreas",1.60900210358856
24,"Brain - Frontal Cortex (BA9)",0.793333034157052
24,"Spleen",0.38082973931288
24,"Adipose - Subcutaneous",1.24981958998567
24,"Esophagus - Gastroesophageal Junction",1.6082051779128
24,"Breast - Mammary Tissue",1.17796258463804
24,"Thyroid",0.670676019042747
25,"Kidney - Cortex",
25,"Brain - Cerebellum",-0.455913668686953
25,"Vagina",-0.442967985251961
25,"Artery - Tibial",0.249264230173084
25,"Brain - Cerebellar Hemisphere",-0.575631855219891
25,"Adrenal Gland",-1.01993201562246
25,"Brain - Hypothalamus",-0.629811679363939
25,"Small Intestine - Terminal Ileum",-1.57301394587687
25,"Brain - Anterior cingulate cortex (BA24)",-1.59366277965371
25,"Brain - Caudate (basal ganglia)",-1.87601376182977
25,"Brain - Substantia nigra",-1.01459067730001
25,"Heart - Left Ventricle",-0.932791811013179
25,"Muscle - Skeletal",-0.732340875717028
25,"Brain - Amygdala",-1.25462991744306
25,"Skin - Sun Exposed (Lower leg)",-1.1972629145873
25,"Cells - Cultured fibroblasts",-0.599017763936764
25,"Colon - Transverse",-0.447184327314545
25,"Ovary",0.619780154704174
25,"Uterus",0.96374488537786
25,"Artery - Coronary",0.418498000586113
25,"Minor Salivary Gland",0.120666857588507
25,"Brain - Nucleus accumbens (basal ganglia)",-1.03595330012546
25,"Testis",-0.59553047208441
25,"Brain - Spinal cord (cervical c-1)",-1.07840222642378
25,"Cells - EBV-transformed lymphocytes",-1.17036267929071
25,"Colon - Sigmoid",1.50242910571288
25,"Heart - Atrial Appendage",1.50378746996279
25,"Pituitary",1.61876374062286
25,"Brain - Cortex",1.63679521749833
25,"Lung",1.7741535092761
25,"Adipose - Visceral (Omentum)",1.78638619507736
25,"Brain - Putamen (basal ganglia)",1.52212237782177
25,"Nerve - Tibial",1.42564676944641
25,"Esophagus - Mucosa",1.51051520108591
25,"Stomach",1.45284295853482
25,"Esophagus - Muscularis",1.19885710067754
25,"Brain - Hippocampus",1.22232632218925
25,"Prostate",1.32564601566966
25,"Skin - Not Sun Exposed (Suprapubic)",1.2008963972514
25,"Artery - Aorta",1.3097126464588
25,"Pancreas",1.42794218497949
25,"Brain - Frontal Cortex (BA9)",0.567482326327179
25,"Spleen",0.253007293483498
25,"Adipose - Subcutaneous",0.876247576647547
25,"Esophagus - Gastroesophageal Junction",1.23438179294955
25,"Breast - Mammary Tissue",0.901332717744848
25,"Thyroid",0.382319389255674
26,"Kidney - Cortex",
26,"Brain - Cerebellum",-0.465933133584926
26,"Vagina",-0.441877917490318
26,"Artery - Tibial",0.091054932630168
26,"Brain - Cerebellar Hemisphere",-0.701342915504273
26,"Adrenal Gland",-1.01227078010325
26,"Brain - Hypothalamus",-0.703874484937041
26,"Small Intestine - Terminal Ileum",-1.48674203333885
26,"Brain - Anterior cingulate cortex (BA24)",-1.49075281186002
26,"Brain - Caudate (basal ganglia)",-1.72209717984858
26,"Brain - Substantia nigra",-0.906456559996771
26,"Heart - Left Ventricle",-0.714790293639461
26,"Muscle - Skeletal",-0.854213611826228
26,"Brain - Amygdala",-1.22761019202899
26,"Skin - Sun Exposed (Lower leg)",-1.16734402950781
26,"Cells - Cultured fibroblasts",-0.567981119102835
26,"Colon - Transverse",-0.538649537570187
26,"Ovary",0.706773739327092
26,"Uterus",0.954807944138316
26,"Artery - Coronary",0.536353276328998
26,"Minor Salivary Gland",0.361034254912118
26,"Brain - Nucleus accumbens (basal ganglia)",-0.75911715295411
26,"Testis",-0.285408765828938
26,"Brain - Spinal cord (cervical c-1)",-0.911614648186792
26,"Cells - EBV-transformed lymphocytes",-1.04520964610844
26,"Colon - Sigmoid",1.35747931949864
26,"Heart - Atrial Appendage",1.40678634282781
26,"Pituitary",1.42032588548088
26,"Brain - Cortex",1.43268141872981
26,"Lung",1.62330263953307
26,"Adipose - Visceral (Omentum)",1.4535847900193
26,"Brain - Putamen (basal ganglia)",1.37694355580367
26,"Nerve - Tibial",1.26959905064047
26,"Esophagus - Mucosa",1.32021135608793
26,"Stomach",1.2770876960352
26,"Esophagus - Muscularis",1.24655715344056
26,"Brain - Hippocampus",1.11728400686737
26,"Prostate",1.09782997120501
26,"Skin - Not Sun Exposed (Suprapubic)",0.957448565136049
26,"Artery - Aorta",1.16677480098887
26,"Pancreas",1.25987522102547
26,"Brain - Frontal Cortex (BA9)",0.354085241972721
26,"Spleen",0.133330134962716
26,"Adipose - Subcutaneous",0.530083642946358
26,"Esophagus - Gastroesophageal Junction",0.887824301217778
26,"Breast - Mammary Tissue",0.642270478713029
26,"Thyroid",0.117430399115764
27,"Kidney - Cortex",-1.6346744088922
27,"Brain - Cerebellum",-0.477549060824242
27,"Vagina",-0.44563594415349
27,"Artery - Tibial",-0.0563430442230889
27,"Brain - Cerebellar Hemisphere",-0.80517634633761
27,"Adrenal Gland",-1.00315048749539
27,"Brain - Hypothalamus",-0.771438674177218
27,"Small Intestine - Terminal Ileum",-1.39839686050276
27,"Brain - Anterior cingulate cortex (BA24)",-1.38484642494791
27,"Brain - Caudate (basal ganglia)",-1.57206764906678
27,"Brain - Substantia nigra",-0.811493438865958
27,"Heart - Left Ventricle",-0.519403004883974
27,"Muscle - Skeletal",-0.960618941618616
27,"Brain - Amygdala",-1.1956030797072
27,"Skin - Sun Exposed (Lower leg)",-1.1346154767227
27,"Cells - Cultured fibroblasts",-0.543777497905507
27,"Colon - Transverse",-0.619904679824725
27,"Ovary",0.785566190703301
27,"Uterus",0.944543214073693
27,"Artery - Coronary",0.64476203699742
27,"Minor Salivary Gland",0.577946251982475
27,"Brain - Nucleus accumbens (basal ganglia)",-0.49671830533698
27,"Testis",0.00217699744832777
27,"Brain - Spinal cord (cervical c-1)",-0.747006230550095
27,"Cells - EBV-transformed lymphocytes",-0.916753069367726
27,"Colon - Sigmoid",1.21959202918362
27,"Heart - Atrial Appendage",1.31130478008514
27,"Pituitary",1.23022082615564
27,"Brain - Cortex",1.23892530437515
27,"Lung",1.47487537938149
27,"Adipose - Visceral (Omentum)",1.14356392650328
27,"Brain - Putamen (basal ganglia)",1.23875805843246
27,"Nerve - Tibial",1.12247866151669
27,"Esophagus - Mucosa",1.13988577605547
27,"Stomach",1.11466334286827
27,"Esophagus - Muscularis",1.28207617397074
27,"Brain - Hippocampus",1.01643092491979
27,"Prostate",0.890171630239515
27,"Skin - Not Sun Exposed (Suprapubic)",0.737859493169627
27,"Artery - Aorta",1.0311010624641
27,"Pancreas",1.104761451994
27,"Brain - Frontal Cortex (BA9)",0.153743190832678
27,"Spleen",0.0222000851435966
27,"Adipose - Subcutaneous",0.211121673093438
27,"Esophagus - Gastroesophageal Junction",0.567983868641485
27,"Breast - Mammary Tissue",0.400826366070502
27,"Thyroid",-0.124081770990084
28,"Kidney - Cortex",-1.40392295330795
28,"Brain - Cerebellum",-0.49064624157581
28,"Vagina",-0.453729693993621
28,"Artery - Tibial",-0.193034302321615
28,"Brain - Cerebellar Hemisphere",-0.888363174368745
28,"Adrenal Gland",-0.992368816747784
28,"Brain - Hypothalamus",-0.832166835895206
28,"Small Intestine - Terminal Ileum",-1.30791780230506
28,"Brain - Anterior cingulate cortex (BA24)",-1.27640421473425
28,"Brain - Caudate (basal ganglia)",-1.42599609638641
28,"Brain - Substantia nigra",-0.728767052967106
28,"Heart - Left Ventricle",-0.346041605994219
28,"Muscle - Skeletal",-1.05171709383109
28,"Brain - Amygdala",-1.15894818006546
28,"Skin - Sun Exposed (Lower leg)",-1.09912701615133
28,"Cells - Cultured fibroblasts",-0.525581767744517
28,"Colon - Transverse",-0.691128293286355
28,"Ovary",0.856131645817738
28,"Uterus",0.932975607334337
28,"Artery - Coronary",0.743686430045206
28,"Minor Salivary Gland",0.771575424141955
28,"Brain - Nucleus accumbens (basal ganglia)",-0.249388534395166
28,"Testis",0.267323909680156
28,"Brain - Spinal cord (cervical c-1)",-0.585038195328186
28,"Cells - EBV-transformed lymphocytes",-0.786075787765348
28,"Colon - Sigmoid",1.0888052051041
28,"Heart - Atrial Appendage",1.21722467558071
28,"Pituitary",1.04843763831084
28,"Brain - Cortex",1.05538191957693
28,"Lung",1.32910740262967
28,"Adipose - Visceral (Omentum)",0.856018869788817
28,"Brain - Putamen (basal ganglia)",1.10735387056536
28,"Nerve - Tibial",0.984188237388551
28,"Esophagus - Mucosa",0.969656327193925
28,"Stomach",0.965131334921234
