"Age (years)","Series 1 (y)","Series 1 (value)"
25,"Skin - Not Sun Exposed (Suprapubic)",1.61331703618512
25,"Skin - Sun Exposed (Lower leg)",0.565619251124182
25,"Adipose - Subcutaneous",1.5678279236894
25,"Uterus",1.16094636237903
25,"Brain - Frontal Cortex (BA9)",1.07150072572274
25,"Artery - Tibial",0.751936475441316
25,"Brain - Hippocampus",0.51339657705305
26,"Liver",-1.38986465309288
26,"Artery - Coronary",-1.41501144534331
26,"Brain - Cerebellar Hemisphere",-1.1933227667165
26,"Esophagus - Mucosa",-1.18682434558137
26,"Spleen",-0.815031773651793
26,"Brain - Hypothalamus",-0.806504639141757
26,"Cells - Cultured fibroblasts",-0.781381192988829
26,"Pancreas",-0.524597390075142
26,"Esophagus - Gastroesophageal Junction",-0.525110801158128
26,"Thyroid",0.0817921505641958
26,"Vagina",0.409448249135984
26,"Adrenal Gland",-0.796485842220443
26,"Brain - Cortex",-1.01916329075739
26,"Heart - Left Ventricle",-1.08065934862363
26,"Ovary",-0.795120822434669
26,"Muscle - Skeletal",-1.43957336222545
26,"Heart - Atrial Appendage",-1.41795579637869
26,"Adipose - Visceral (Omentum)",-1.55837878742482
26,"Colon - Sigmoid",-1.3937950219805
26,"Small Intestine - Terminal Ileum",-1.43054584922111
26,"Artery - Aorta",-1.24743129467256
26,"Nerve - Tibial",-1.13476633293875
26,"Brain - Cerebellum",-1.33235376732278
26,"Brain - Caudate (basal ganglia)",-1.56130621581842
26,"Lung",-1.47149706398474
26,"Brain - Putamen (basal ganglia)",-0.886052161751143
26,"Testis",-0.744038699682119
26,"Breast - Mammary Tissue",-0.747989174880958
26,"Prostate",-1.25026739595515
26,"Brain - Amygdala",0.588767047316627
26,"Esophagus - Muscularis",0.377021165970319
26,"Colon - Transverse",0.132827370480168
26,"Whole Blood",0.680744564720756
26,"Cells - EBV-transformed lymphocytes",1.16223426844633
26,"Brain - Spinal cord (cervical c-1)",0.560742270559209
26,"Brain - Nucleus accumbens (basal ganglia)",0.515381812610939
26,"Brain - Substantia nigra",0.513773781900052
26,"Kidney - Cortex",
26,"Stomach",-0.323257596721783
26,"Minor Salivary Gland",1.45241359215348
26,"Pituitary",1.33291870343287
26,"Brain - Anterior cingulate cortex (BA24)",1.46484173180664
26,"Skin - Not Sun Exposed (Suprapubic)",1.47758953292579
26,"Skin - Sun Exposed (Lower leg)",0.525915329833506
26,"Adipose - Subcutaneous",1.41233495758765
26,"Uterus",1.19420358566869
26,"Brain - Frontal Cortex (BA9)",1.00918216226653
26,"Artery - Tibial",0.812158103511979
26,"Brain - Hippocampus",0.56234706107619
27,"Liver",-1.12429246889341
27,"Artery - Coronary",-1.25646415289714
27,"Brain - Cerebellar Hemisphere",-0.987639375309968
27,"Esophagus - Mucosa",-0.978604543754519
27,"Spleen",-0.475644848790925
27,"Brain - Hypothalamus",-0.586851616021019
27,"Cells - Cultured fibroblasts",-0.518787118560319
27,"Pancreas",-0.225618356826982
27,"Esophagus - Gastroesophageal Junction",-0.41638816048361
27,"Thyroid",0.219801605015192
27,"Vagina",0.453347811026718
27,"Adrenal Gland",-0.839197938340439
27,"Brain - Cortex",-0.835694932509417
27,"Heart - Left Ventricle",-1.14541013779233
27,"Ovary",-1.05153052272108
27,"Muscle - Skeletal",-1.33374293298204
27,"Heart - Atrial Appendage",-1.22170439990286
27,"Adipose - Visceral (Omentum)",-1.34311458994701
