"Age (years)","Series 1 (y)","Series 1 (value)"
22,"Spleen",1.91769452535143
22,"Esophagus - Gastroesophageal Junction",-0.969300857027846
22,"Adipose - Visceral (Omentum)",-1.6125373710359
22,"Brain - Nucleus accumbens (basal ganglia)",-1.93341127281333
22,"Heart - Atrial Appendage",-0.723233776737764
22,"Vagina",-1.68078984009325
22,"Brain - Hypothalamus",-0.226447481274657
22,"Pancreas",0.255263166965049
22,"Pituitary",-0.213727663304109
22,"Testis",-1.30129118051767
22,"Kidney - Cortex",
22,"Ovary",1.84188263159318
22,"Uterus",0.95226619125117
22,"Adrenal Gland",0.0530921782704446
22,"Brain - Cerebellar Hemisphere",0.190553889089794
22,"Prostate",2.50420118558245
22,"Adipose - Subcutaneous",1.63419043715491
22,"Minor Salivary Gland",1.26262269616381
22,"Artery - Tibial",2.04288648812717
22,"Esophagus - Muscularis",2.40496400942124
23,"Liver",0.348193149847114
23,"Muscle - Skeletal",-0.671004333504203
23,"Esophagus - Mucosa",-1.10587162265585
23,"Artery - Aorta",-1.76793106553959
23,"Colon - Transverse",-1.92277347169209
23,"Small Intestine - Terminal Ileum",-1.65769573362467
23,"Brain - Amygdala",-1.70631388129389
23,"Brain - Frontal Cortex (BA9)",-1.51542765946214
23,"Stomach",-0.788930344900338
23,"Whole Blood",-1.48287226502006
23,"Colon - Sigmoid",-1.74342840922585
23,"Lung",-1.61967919530081
23,"Nerve - Tibial",-1.05902149223078
23,"Brain - Cortex",-1.88112507918541
23,"Brain - Hippocampus",-1.99174791051412
23,"Cells - Cultured fibroblasts",-2.07143937739941
23,"Brain - Putamen (basal ganglia)",-2.15429602806633
23,"Brain - Substantia nigra",-2.1276208947082
23,"Brain - Anterior cingulate cortex (BA24)",-2.12344912737138
23,"Brain - Caudate (basal ganglia)",-2.58873250403392
23,"Brain - Cerebellum",-1.87924935738361
23,"Brain - Spinal cord (cervical c-1)",-2.44369519349161
23,"Skin - Sun Exposed (Lower leg)",1.63817326775156
23,"Breast - Mammary Tissue",0.632501734623507
23,"Cells - EBV-transformed lymphocytes",1.80723467830449
23,"Artery - Coronary",0.595768062122049
23,"Heart - Left Ventricle",0.654888189110965
23,"Thyroid",1.11008145111033
23,"Skin - Not Sun Exposed (Suprapubic)",2.089707727362
23,"Spleen",1.62495001441383
23,"Esophagus - Gastroesophageal Junction",-0.580354931534407
23,"Adipose - Visceral (Omentum)",-1.22788121029592
23,"Brain - Nucleus accumbens (basal ganglia)",-1.59116193414501
23,"Heart - Atrial Appendage",-0.633391380834022
23,"Vagina",-1.39276776564727
23,"Brain - Hypothalamus",-0.155577656921628
23,"Pancreas",0.144903294870346
23,"Pituitary",-0.216404901542405
23,"Testis",-1.17639213321966
23,"Kidney - Cortex",
23,"Ovary",1.76799221446408
23,"Uterus",0.886590041005641
23,"Adrenal Gland",0.172225200065211
23,"Brain - Cerebellar Hemisphere",0.325665789721752
23,"Prostate",2.20558586949161
23,"Adipose - Subcutaneous",1.52634084492961
23,"Minor Salivary Gland",1.26459319955979
23,"Artery - Tibial",1.85078323188446
23,"Esophagus - Muscularis",2.08842402991552
24,"Liver",0.227431709376028
24,"Muscle - Skeletal",-0.678113987994833
24,"Esophagus - Mucosa",-1.09626859232047
24,"Artery - Aorta",-1.62424199004206
24,"Colon - Transverse",-1.78021803782644
24,"Small Intestine - Terminal Ileum",-1.585016235197
24,"Brain - Amygdala",-1.53796496577599
24,"Brain - Frontal Cortex (BA9)",-1.35123863783914
24,"Stomach",-0.736537765836359
24,"Whole Blood",-1.36057687149756
24,"Colon - Sigmoid",-1.55861872411
24,"Lung",-1.47865317852788
24,"Nerve - Tibial",-0.929562913052015
24,"Brain - Cortex",-1.60942842774142
24,"Brain - Hippocampus",-1.73990105866171
24,"Cells - Cultured fibroblasts",-1.82121683716742
24,"Brain - Putamen (basal ganglia)",-1.82598212147643
24,"Brain - Substantia nigra",-1.79413924731009
24,"Brain - Anterior cingulate cortex (BA24)",-1.89344010741081
24,"Brain - Caudate (basal ganglia)",-2.32884381361412
24,"Brain - Cerebellum",-1.61740002775344
24,"Brain - Spinal cord (cervical c-1)",-2.16860531811109
24,"Skin - Sun Exposed (Lower leg)",1.21816066259197
24,"Breast - Mammary Tissue",0.435551150328083
24,"Cells - EBV-transformed lymphocytes",1.61325213411879
24,"Artery - Coronary",0.286801105012747
24,"Heart - Left Ventricle",0.347242216892659
24,"Thyroid",0.803931053841673
24,"Skin - Not Sun Exposed (Suprapubic)",1.75348910822041
24,"Spleen",1.34597384432016
24,"Esophagus - Gastroesophageal Junction",-0.225469714477828
24,"Adipose - Visceral (Omentum)",-0.872112711413303
24,"Brain - Nucleus accumbens (basal ganglia)",-1.26648144469062
24,"Heart - Atrial Appendage",-0.549258324008854
24,"Vagina",-1.12406294278123
24,"Brain - Hypothalamus",-0.0938446017946295
24,"Pancreas",0.0439014467482139
24,"Pituitary",-0.208757609180612
24,"Testis",-1.05292195277026
24,"Kidney - Cortex",
24,"Ovary",1.68965549615961
24,"Uterus",0.825409727261285
24,"Adrenal Gland",0.285513952053467
24,"Brain - Cerebellar Hemisphere",0.450400213467854
24,"Prostate",1.9236517589828
24,"Adipose - Subcutaneous",1.42462744705941
24,"Minor Salivary Gland",1.26131927302416
24,"Artery - Tibial",1.66723711781434
24,"Esophagus - Muscularis",1.79107518349114
25,"Liver",0.113473360229594
25,"Muscle - Skeletal",-0.680974152196784
25,"Esophagus - Mucosa",-1.08466142447827
25,"Artery - Aorta",-1.48694832883026
25,"Colon - Transverse",-1.64278623833504
25,"Small Intestine - Terminal Ileum",-1.51103962424955
25,"Brain - Amygdala",-1.37796612915648
25,"Brain - Frontal Cortex (BA9)",-1.19865727628634
25,"Stomach",-0.688835098862145
25,"Whole Blood",-1.24350433985153
25,"Colon - Sigmoid",-1.38384581955367
25,"Lung",-1.34835328416212
25,"Nerve - Tibial",-0.799666014034633
25,"Brain - Cortex",-1.35378871375666
25,"Brain - Hippocampus",-1.50078191475983
25,"Cells - Cultured fibroblasts",-1.58127698958659
25,"Brain - Putamen (basal ganglia)",-1.51468344959865
25,"Brain - Substantia nigra",-1.48150744052336
25,"Brain - Anterior cingulate cortex (BA24)",-1.67174543304962
25,"Brain - Caudate (basal ganglia)",-2.07639160272496
25,"Brain - Cerebellum",-1.36735686463646
25,"Brain - Spinal cord (cervical c-1)",-1.88994755657224
25,"Skin - Sun Exposed (Lower leg)",0.838025619395718
25,"Breast - Mammary Tissue",0.251984032883167
25,"Cells - EBV-transformed lymphocytes",1.42158620221156
25,"Artery - Coronary",0.00301668295164832
25,"Heart - Left Ventricle",0.0655536436704372
25,"Thyroid",0.52633085638231
25,"Skin - Not Sun Exposed (Suprapubic)",1.43559696547313
25,"Spleen",1.08059517031672
25,"Esophagus - Gastroesophageal Junction",0.0958987570787833
25,"Adipose - Visceral (Omentum)",-0.54477595244559
25,"Brain - Nucleus accumbens (basal ganglia)",-0.9596082217559
25,"Heart - Atrial Appendage",-0.470860901932741
25,"Vagina",-0.874645144641756
25,"Brain - Hypothalamus",-0.0408647939587141
25,"Pancreas",-0.0478608647858678
25,"Pituitary",-0.191748769101854
25,"Testis",-0.931170528456165
25,"Kidney - Cortex",
25,"Ovary",1.6071084241833
25,"Uterus",0.768746243482361
25,"Adrenal Gland",0.392696781750948
25,"Brain - Cerebellar Hemisphere",0.564777576140971
25,"Prostate",1.65843611466035
25,"Adipose - Subcutaneous",1.32880877007408
25,"Minor Salivary Gland",1.25297281831128
25,"Artery - Tibial",1.49222079595165
25,"Esophagus - Muscularis",1.51331819628867
26,"Liver",0.00639315858172172
26,"Muscle - Skeletal",-0.679524124822613
26,"Esophagus - Mucosa",-1.07093731179268
26,"Artery - Aorta",-1.35588872997593
26,"Colon - Transverse",-1.51027371007145
26,"Small Intestine - Terminal Ileum",-1.43582480948288
26,"Brain - Amygdala",-1.22631213207821
26,"Brain - Frontal Cortex (BA9)",-1.05727632059065
26,"Stomach",-0.645726489015845
26,"Whole Blood",-1.13153258755577
26,"Colon - Sigmoid",-1.21912281952358
26,"Lung",-1.2283984608294
26,"Nerve - Tibial",-0.67009142438665
26,"Brain - Cortex",-1.11398603936525
