GeneID,SRR7885633,SRR7885642,SRR7885643
GP5,0.410866,0.062096,0.059422
GP6,0.620249,0.392981,0.309408
GP6-AS1,4.163768,6.65756,7.769208
GP9,0.560196,0.0,0.0
GPA33,0.0,0.0,0.127042
GPA33-AS1,0.0,0.0,0.0
GPAA1,55.00803,112.948624,113.001663
GPALPP1,18.505163,16.86611,15.074202
GPAM,17.210815,11.636895,12.221485
GPANK1,16.969925,12.974283,14.29882
GPAT2,0.133767,0.063185,0.068658
GPAT3,0.593263,1.080666,1.034133
GPAT4,62.245239,65.304268,64.874496
GPAT4-AS1,0.0,0.0,0.0
GPATCH1,13.090983,16.460873,14.213414
GPATCH11,21.596457,25.470221,24.243092
GPATCH2,14.208433,24.780447,25.760067
GPATCH2L,43.249493,42.949581,44.79319
GPATCH3,15.775894,28.896404,30.19952
GPATCH4,24.5424,31.499929,32.479866
GPATCH8,43.633438,60.734497,58.729027
GPBAR1,7.302853,0.580258,0.665237
GPBP1,64.683327,77.889992,82.072662
GPBP1L1,53.35535,50.592052,52.02491
GPC1,132.102966,227.285706,217.021408
GPC1-AS1,7.476247,13.268831,12.840358
GPC2,169.750198,345.681732,339.929413
GPC3,53.175564,19.632847,21.069771
GPC3-AS1,0.0,0.0,0.0
GPC4,137.7388,70.653419,70.275909
GPC5,0.798266,1.065177,0.845565
GPC5-AS1,0.627218,0.539918,0.0
GPC5-AS2,0.0,0.0,0.0
GPC5-IT1,0.0,0.0,0.0
GPC6,6.862183,14.206745,16.118845
GPC6-AS1,0.0,0.0,0.0
GPC6-AS2,0.0,0.0,0.0
GPCPD1,18.677174,40.391094,42.477737
GPD1,0.454579,1.168197,0.754191
GPD1L,6.702823,13.659386,13.254996
GPD2,2.937216,3.469204,3.423833
GPER1,1.297212,0.963546,0.879366
GPHA2,0.0,0.0,0.0
GPHB5,0.0,0.0,0.0
GPHN,9.419209,31.662289,31.250015
