GeneID,SRR8750637,SRR8750669,SRR8750701
A1BG,3.939753,6.690135,9.841719
A1CF,0.0,0.028043,0.0
A2M,19.386047,28.711931,43.937511
A2ML1,1.85852,1.673058,2.163975
A3GALT2,0.0,0.0,0.995479
A4GALT,6.145303,13.011808,5.753517
A4GNT,0.0,0.295884,0.0
AAAS,29.073744,25.1959,40.118069
AACS,73.055435,47.447834,53.124115
AADAC,0.0,0.0,0.0
AADACL2,0.0,0.0,0.0
AADACL3,0.0,0.0,0.0
AADACL4,0.0,0.0,0.0
AADAT,13.818346,9.392899,16.46907
AAGAB,58.278496,48.661957,77.764328
AAK1,88.710609,49.348713,87.385582
AAMDC,24.090933,39.44471,45.974831
AAMP,148.319473,127.112328,159.435883
AANAT,0.159886,0.0,0.0
AAR2,15.13483,12.322628,18.833113
AARD,0.751837,0.529278,1.004776
AARS1,239.155701,226.11113,218.879257
AARS2,13.033926,11.658071,6.078733
AARSD1,53.912163,33.487175,48.203766
AASDH,8.15169,6.910713,6.122129
AASDHPPT,116.89875,97.671616,94.818855
AASS,2.030561,2.627456,7.045651
AATF,13.022815,13.72852,16.517967
AATK,102.813721,59.716904,127.00518
ABAT,196.192245,186.354782,152.114349
ABCA1,3.342038,3.631163,3.469996
ABCA10,1.107854,1.049679,3.349325
ABCA12,0.0,0.0,0.248558
ABCA13,0.0,0.125838,0.067545
ABCA2,126.903992,91.29438,114.151672
ABCA3,75.31797,46.109444,122.604126
ABCA4,0.42849,0.340851,0.140946
ABCA5,13.467422,14.115422,16.824783
ABCA6,0.588593,0.744461,1.021928
ABCA7,3.878916,5.359378,8.961992
ABCA8,6.490978,10.483297,4.239168
ABCA9,4.781359,7.095167,4.649582
ABCB1,8.461489,14.403705,14.495951
ABCB10,4.610826,4.578924,9.646163
ABCB11,0.0,0.0,0.0
ABCB4,0.169869,0.293495,0.344181
ABCB5,0.0,0.027147,0.0
ABCB6,27.990921,24.109032,27.058672
ABCB7,10.989776,7.429525,9.419323
ABCB8,28.494078,21.27953,20.015461
ABCB9,31.203295,19.011194,30.406776
ABCC1,4.945278,3.913776,6.908947
ABCC10,7.108884,6.553377,9.09835
ABCC11,0.0,0.487787,0.325956
ABCC12,1.198761,0.482465,0.501743
ABCC2,0.0,0.0,0.779553
ABCC3,1.123268,2.030002,2.720129
ABCC4,2.092171,3.325211,4.764009
ABCC5,47.941914,36.685253,62.36512
ABCC8,16.703037,11.006111,27.882439
ABCC9,0.688695,0.849664,0.623548
ABCD1,2.391889,3.371912,5.546374
ABCD2,7.33267,7.869949,4.655737
ABCD3,20.497431,25.913597,24.111425
ABCD4,11.515072,10.43259,16.761816
ABCE1,36.953434,31.74585,36.460701
ABCF1,59.816826,51.995586,65.100372
ABCF2,48.569019,33.17358,40.740429
ABCF3,81.594521,65.357849,67.615768
ABCG1,15.934159,12.376106,21.191271
ABCG2,15.028666,20.765938,8.106213
ABCG4,20.732475,11.998414,14.061481
ABCG5,0.551701,0.365775,0.610719
ABCG8,0.334287,0.663507,1.474701
ABHD1,3.058784,1.462158,1.976796
ABHD10,32.991009,36.374229,36.140156
ABHD11,22.357155,18.122015,27.041348
ABHD11-AS1,0.0,0.0,0.0
ABHD12,222.406265,199.832199,228.660385
ABHD12B,3.667409,2.84985,2.836204
ABHD13,11.027281,12.200581,6.617055
ABHD14A,149.105484,129.939423,124.530853
ABHD14B,3.024572,3.867386,5.786
ABHD15,4.087612,4.864864,3.668821
ABHD16A,72.025261,62.928391,49.964916
ABHD16B,0.896603,0.67882,3.944675
ABHD17A,232.357361,247.270248,166.944534
ABHD17B,10.791094,7.471262,20.007301
ABHD17C,25.03758,26.187212,21.657238
ABHD18,5.571161,4.524449,9.938544
ABHD2,50.749943,37.22966,41.574776
ABHD3,10.07362,8.682447,9.064846
ABHD4,13.423129,17.475981,11.253561
ABHD5,9.515546,11.227879,8.352275
ABHD6,28.749754,29.946503,17.309013
ABHD8,243.564743,204.949463,184.67186
ABI1,68.933655,68.446602,60.687153
ABI2,149.663223,135.897202,116.030136
ABI3,14.837993,5.506596,12.400266
ABI3BP,3.209637,5.136931,3.991786
ABITRAM,12.649339,15.02098,15.649767
ABL1,21.755966,21.772343,20.536118
ABL2,10.550817,7.925292,8.767838
ABLIM1,60.260357,53.349949,56.600769
ABLIM2,116.434875,82.842361,96.264259
ABLIM3,33.583004,30.328142,40.12289
ABO,2.610779,3.828372,4.86563
ABR,433.4375,310.867859,273.474091
ABRA,0.269846,0.223604,0.0
ABRACL,22.371061,26.357296,37.750446
ABRAXAS1,4.419086,5.594889,8.771532
ABRAXAS2,20.738878,17.857946,23.63241
ABT1,12.096061,13.248246,15.698905
ABTB1,148.054779,99.446686,101.881691
ABTB2,5.595022,5.703265,5.413376
ABTB3,21.099251,12.468424,10.779912
ACAA1,67.071274,59.157314,111.031555
ACAA2,41.662304,51.697319,27.82375
ACACA,31.986637,23.86628,16.540386
ACACB,4.403561,3.580448,3.473205
ACAD10,5.244221,6.062999,7.536922
ACAD11,14.281639,13.755899,14.076185
ACAD8,12.097034,13.180136,24.287914
ACAD9,31.920704,23.157881,36.084675
ACADL,1.385066,3.526577,1.63478
ACADM,21.761963,37.002148,24.371965
ACADS,21.736929,23.236094,18.171694
ACADSB,20.503927,17.106525,18.178068
ACADVL,107.213646,106.480042,54.900082
ACAN,0.524,0.812729,0.629299
ACAP1,2.910593,4.534773,5.902293
ACAP2,10.835799,9.989583,9.26415
ACAP3,128.183075,102.102264,91.303253
ACAT1,64.310318,73.109779,80.994965
ACAT2,100.663124,89.591782,81.350891
ACBD3,26.10298,27.525465,22.515242
ACBD4,21.922977,21.610453,30.954432
ACBD5,39.011463,37.711712,33.954597
ACBD6,49.821762,39.75679,48.780056
ACBD7,14.740022,22.916883,8.907301
ACCS,2.153622,2.322308,5.646088
ACCSL,0.0,0.0,0.0
ACD,32.904549,26.010628,25.018557
ACE,5.928905,2.848786,7.133122
ACE2,0.208353,0.346644,0.0
ACER1,0.0,0.0,0.685801
ACER2,2.493458,3.345638,2.964196
ACER3,8.795992,11.139456,12.625436
ACHE,51.968407,32.936672,39.280109
ACIN1,52.822514,58.961903,63.230881
ACKR1,22.932697,30.328936,53.562546
ACKR2,0.543945,1.555371,1.809129
ACKR3,11.471663,12.089432,7.46097
ACKR4,0.269624,0.176215,0.443017
ACLY,85.913712,58.070297,76.881554
ACMSD,0.0,0.0,0.0
ACO1,16.106363,20.327898,15.375812
ACO2,376.282959,351.251404,191.724075
ACOD1,6.684824,4.014525,10.522565
ACOT11,7.620136,8.054783,9.275531
ACOT12,0.0,0.0,0.0
ACOT13,79.401161,102.135826,75.748611
ACOT2,66.699471,64.003014,79.531738
ACOT4,5.685957,6.283355,4.628279
ACOT6,8.874894,14.519093,11.523165
ACOT7,211.432205,142.240814,170.61908
ACOT8,64.062363,73.17382,39.68784
ACOT9,18.023506,16.122446,21.961512
ACOX1,22.29064,20.288666,15.35778
ACOX2,1.040885,2.307738,1.880883
ACOX3,16.851141,9.899223,16.993052
ACOXL,0.766136,0.487616,1.028885
ACP1,88.582878,75.802162,129.544891
ACP2,54.910202,47.273998,60.781898
ACP3,0.0,0.737877,1.730613
ACP4,0.0,0.0,0.022523
ACP5,1.86172,2.888567,1.5299
ACP6,12.159855,13.374289,7.239841
ACP7,1.619037,1.539849,2.846456
ACR,0.233202,0.233358,0.318597
ACRBP,1.259746,1.484297,4.53378
ACRV1,2.367235,1.334179,2.213467
ACSBG1,55.22998,37.295475,15.983215
ACSBG2,0.0,0.753466,0.32846
ACSF2,11.017282,14.659662,9.14207
ACSF3,17.73875,15.897709,27.408031
ACSL1,18.114435,17.0783,20.364557
ACSL3,122.753494,96.163544,93.117302
ACSL4,37.57835,30.763872,29.020283
ACSL5,1.51142,4.220657,2.093832
ACSL6,73.240005,60.957085,86.706657
ACSM1,0.059956,0.312836,0.095085
ACSM2A,0.0,0.0,0.0
ACSM2B,0.0,0.141276,0.0
ACSM3,0.0,0.225608,0.951171
ACSM4,0.0,0.356836,0.0
ACSM5,4.890988,7.242036,4.037621
ACSM6,0.0,0.471232,0.0
ACSS1,37.661926,38.018276,18.298613
ACSS2,20.801327,16.957018,16.346378
ACSS3,14.42638,16.852247,5.811947
ACTA1,1.777318,1.975556,5.487331
ACTA2,15.405521,32.148945,13.706208
ACTB,2842.243896,2347.349121,3093.203613
ACTBL2,0.0,0.0,0.0
ACTC1,4.098958,1.731396,1.675927
ACTE1,0.0,0.0,0.151946
ACTG1,1555.214111,1310.473999,1735.587891
ACTG2,0.651114,3.075795,0.0
ACTL10,0.0,0.513125,1.267582
ACTL11,0.0,0.0,0.0
ACTL6A,3.089391,7.728287,3.830759
ACTL6B,126.598206,91.936592,99.97551
ACTL7A,0.0,0.0,0.0
ACTL7B,0.0,0.0,0.130758
ACTL8,0.0,0.0,0.385338
ACTL9,0.0,0.0,0.0
ACTMAP,5.97476,5.048285,10.387771
ACTN1,119.993317,82.999619,101.07692
ACTN2,48.53207,46.11256,44.287735
ACTN3,0.225857,0.167482,0.0
ACTN4,106.478691,100.587875,67.181198
ACTR10,115.255112,111.287262,128.533951
ACTR1A,181.461258,132.414825,173.647537
ACTR1B,206.570267,149.292526,160.913513
ACTR2,172.906799,135.005447,160.906143
ACTR3,83.327049,83.870972,68.711655
ACTR3B,118.605247,102.704018,76.065514
ACTR3C,8.21564,7.803108,6.180721
ACTR5,7.8732,8.962541,15.065033
ACTR6,33.873753,38.091282,29.584942
ACTR8,12.456255,11.630428,21.998011
ACTRT1,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0
ACTRT3,2.280113,4.059777,4.200776
ACVR1,10.783459,16.461485,15.336967
ACVR1B,54.665276,35.456173,65.474022
ACVR1C,6.080566,6.744773,4.477199
ACVR2A,9.825109,9.397284,12.072617
ACVR2B,3.322522,3.09903,4.025253
ACVRL1,3.727667,3.812874,2.97635
ACY1,16.902756,14.397373,23.760788
ACY3,6.783879,9.229042,2.296311
ACYP1,66.607605,58.224483,62.769173
ACYP2,77.364922,93.336128,63.910095
ADA,4.0203,0.451364,2.265332
ADA2,3.101323,8.083458,8.20642
ADAD1,0.0,0.592804,0.0
ADAD2,0.243272,0.326951,0.086996
ADAL,9.906631,9.141999,10.369849
ADAM10,25.963694,27.027586,23.28171
ADAM11,66.967781,42.774487,56.977654
ADAM12,0.449999,1.53359,1.186608
ADAM15,37.94315,32.493946,49.702816
ADAM17,12.356307,11.841372,13.019951
ADAM18,0.0,0.0,0.0
ADAM19,3.928957,3.340413,4.411555
ADAM2,0.0,0.0,0.0
ADAM20,0.214533,0.466762,0.155671
ADAM21,0.28238,0.380604,0.314688
ADAM22,38.352104,29.66708,31.699835
ADAM23,55.072662,31.516676,47.420326
ADAM28,1.157009,3.179704,6.931471
ADAM29,0.0,0.382854,0.0
ADAM30,0.0,0.0,0.0
ADAM32,0.645545,0.0,2.171305
ADAM33,3.702373,8.62043,2.953305
ADAM7,0.019848,0.052559,0.0
ADAM8,0.0,1.508877,1.29243
ADAM9,29.327971,31.816578,18.501427
ADAMDEC1,0.0,0.0,0.570165
ADAMTS1,12.574027,3.549671,8.003369
ADAMTS10,13.819076,15.227762,30.125975
ADAMTS12,0.124443,0.314934,0.095115
ADAMTS13,7.257639,7.795293,11.683208
ADAMTS14,0.733389,0.392974,2.78875
ADAMTS15,0.894726,1.415378,0.586337
ADAMTS16,0.338371,0.998933,1.004426
ADAMTS17,1.337934,0.701489,0.914834
ADAMTS18,0.0,0.270066,0.0
ADAMTS19,0.543479,0.898365,0.654389
ADAMTS2,1.147485,0.865584,3.208386
ADAMTS20,0.0,0.086685,0.0
ADAMTS3,4.091884,2.755827,2.614322
ADAMTS4,4.02566,1.688413,6.964427
ADAMTS5,1.163194,1.326184,0.46696
ADAMTS6,0.307277,0.293254,1.132555
ADAMTS7,0.116124,0.383292,0.282764
ADAMTS8,21.635002,23.385536,13.841303
ADAMTS9,5.4701,1.982412,1.033597
ADAMTSL1,1.083947,2.250133,1.029613
ADAMTSL2,12.859197,17.973402,29.745655
ADAMTSL3,2.000366,3.411341,1.434171
ADAMTSL4,0.997112,2.923155,4.701352
ADAMTSL5,0.42732,0.979064,0.406971
ADAP1,200.168289,191.766891,144.033417
ADAP2,0.759045,2.800384,3.827163
ADAR,118.511848,89.234039,139.64093
ADARB1,54.040974,38.31094,59.265285
ADARB2,8.982541,7.106368,6.176893
ADAT1,13.360621,4.766356,9.767548
ADAT2,2.820227,1.783991,10.030851
ADAT3,1.417768,2.499911,4.141875
ADCK1,19.559502,17.387239,23.877028
ADCK2,33.274876,27.975592,27.819801
ADCK5,13.917826,9.096843,15.950802
ADCY1,53.976894,28.894135,36.224144
ADCY10,0.0,0.0,0.26963
ADCY2,126.478546,105.905083,97.935806
ADCY3,43.738495,32.855427,24.688139
ADCY4,1.53523,1.736145,2.634768
ADCY5,60.515079,49.900768,46.999104
ADCY6,15.405173,15.237798,12.129521
ADCY7,9.12965,8.458011,12.171411
ADCY8,10.865371,14.071224,12.458415
ADCY9,25.016005,13.380417,21.242737
ADCYAP1,34.883423,32.605465,34.107677
ADCYAP1R1,84.304779,87.394135,61.868515
ADD1,298.695465,232.646835,309.457275
ADD2,79.816574,50.125446,84.263626
ADD3,80.433586,114.584793,60.031719
ADGB,0.0,0.033483,0.069463
ADGRA1,33.614025,26.480072,29.59198
ADGRA2,8.190288,12.908449,5.909998
ADGRA3,14.643066,18.069334,8.937259
ADGRB1,120.104652,79.293213,54.201061
ADGRB2,228.199203,139.400711,123.98867
ADGRB3,43.034649,39.235416,44.925846
ADGRD1,5.416586,2.784225,4.97997
ADGRD2,0.0,0.0,0.0
ADGRE1,0.0,0.503071,1.162986
ADGRE2,0.353831,0.546527,1.691563
ADGRE3,0.0,0.121451,0.0
ADGRE5,8.006365,10.302182,16.021336
ADGRF1,0.0,0.0,0.0
ADGRF2,0.0,0.126408,0.0
ADGRF3,0.065737,0.309338,0.0
ADGRF4,0.0,0.0,0.0
ADGRF5,5.898567,8.087279,4.706628
ADGRG1,96.089447,63.974537,88.598991
ADGRG2,0.615844,0.71087,0.254728
ADGRG3,0.192772,0.419315,0.378008
ADGRG4,0.0,0.0,0.0
ADGRG5,0.221739,1.364099,5.373647
ADGRG6,0.516438,1.078099,0.25321
ADGRG7,0.0,0.0,0.0
ADGRL1,110.904358,73.461609,98.690819
ADGRL2,29.538919,22.677477,31.774382
ADGRL3,28.538128,24.601501,25.764353
ADGRL4,2.910719,4.51304,1.829693
ADGRV1,9.489452,12.50398,9.512448
ADH1B,0.0,0.915145,0.618048
ADH4,0.0,0.0,0.0
ADH5,84.245758,97.470177,93.438446
ADH6,0.0,0.0,0.0
ADH7,0.0,0.0,0.0
ADHFE1,43.879559,37.481873,30.247604
ADI1,127.021713,138.779755,104.982628
ADIG,0.0,0.0,0.0
ADIPOQ,0.0,0.35412,0.0
ADIPOR1,69.587807,81.276039,54.234596
ADIPOR2,28.22349,29.799604,31.069256
ADIRF,142.430588,422.727295,242.519943
ADISSP,63.684978,62.967041,118.554161
ADK,20.699083,25.087715,25.183817
ADM,6.664838,5.999881,5.829337
ADM2,0.431779,0.135136,0.330805
ADM5,3.424767,3.987629,2.885742
ADNP,35.307446,36.744152,29.946236
ADNP2,10.64899,8.032434,11.572595
ADO,42.992401,35.60128,29.038092
ADORA1,78.202957,52.821716,54.438076
ADORA2A,2.457684,1.490428,1.754556
ADORA2B,6.20232,13.20076,6.353795
ADORA3,2.023591,5.674942,2.884431
ADPGK,13.800445,13.934249,22.124321
ADPRH,1.44894,1.858579,1.302819
ADPRHL1,5.449005,3.735893,4.854012
ADPRM,3.644973,5.892714,6.671395
ADPRS,34.686108,31.362831,49.79237
ADRA1A,10.859527,8.627794,6.456434
ADRA1B,27.55011,24.254635,15.580828
ADRA1D,11.281223,11.14258,3.039441
ADRA2A,10.261559,5.900668,5.321495
ADRA2B,0.255994,0.123147,0.12992
ADRA2C,13.821567,17.344976,7.697567
ADRB1,18.543333,13.155843,16.042425
ADRB2,2.166569,4.5726,2.955555
ADRB3,0.0,1.531217,0.0
ADRM1,69.351631,87.161804,96.004219
ADSL,39.999607,42.193119,55.72578
ADSS1,17.718462,16.813011,32.097168
ADSS2,29.822884,29.390417,40.573109
ADTRP,0.827197,0.32866,0.759142
AEBP1,8.323902,18.035404,4.94775
AEBP2,10.442164,13.141085,11.534646
AEN,8.075763,6.545918,6.430919
AFAP1,27.5469,20.548843,16.717588
AFAP1L1,3.842246,6.292645,2.456786
AFAP1L2,13.92293,14.093682,14.796182
AFDN,20.496277,22.080151,24.827168
AFF1,5.769874,5.783119,7.539311
AFF2,4.656683,4.962691,2.879969
AFF3,17.740911,9.57936,14.36685
AFF4,25.068108,23.797138,21.31007
AFG1L,3.724901,4.087309,2.110613
AFG2A,0.699131,1.092901,0.642278
AFG2B,2.480045,4.53733,6.149317
AFG3L2,88.283287,64.908165,84.753448
AFM,0.0,0.22442,0.0
AFMID,19.097031,18.103329,25.816902
AFP,0.0,0.0,1.386443
AFTPH,38.569138,35.374668,28.86862
AGA,5.090256,7.781863,12.385875
AGA-DT,0.088735,0.351905,0.20042
AGAP1,50.13554,38.844852,40.972958
AGAP2,326.001343,266.141724,178.50856
AGAP3,480.726501,403.993347,365.122437
AGAP5,2.504009,2.693814,5.028744
AGAP6,4.946737,3.194369,11.073676
AGBL1,1.154549,2.396538,1.057678
AGBL2,0.0,0.46939,0.333961
AGBL3,1.085742,1.169889,2.037227
AGBL4,58.13324,35.991993,46.905849
AGBL5,16.170938,17.280739,16.167053
AGER,0.957541,1.335256,5.619675
AGFG1,19.998138,16.420584,19.261164
AGFG2,22.549208,21.097319,29.745777
AGGF1,16.824787,16.857349,15.072001
AGK,76.255692,58.752239,88.477547
AGL,12.102992,11.672089,15.575857
AGMAT,2.403467,1.046789,1.254176
AGMO,0.0,0.537194,0.0
AGO1,11.601325,10.350101,12.945291
AGO2,7.971087,7.171858,8.066459
AGO3,1.882849,2.099764,2.964737
AGO4,6.861946,5.894495,13.128395
AGPAT1,141.085678,119.175667,87.243088
AGPAT2,20.735561,12.798628,17.558964
AGPAT3,96.183922,69.744781,77.111298
AGPAT4,25.484638,23.238438,25.322586
AGPAT5,42.676273,45.942596,30.273273
AGPS,12.623252,11.276292,9.573395
AGR2,0.0,0.0,0.0
AGR3,0.0,0.0,0.0
AGRN,50.620064,38.347694,54.33337
AGRP,0.0,0.996128,2.503192
AGT,293.397675,291.715118,339.700867
AGTPBP1,22.713377,19.495132,38.290974
AGTR1,0.0,0.343065,0.0
AGTR2,0.0,0.0,0.168408
AGTRAP,11.603049,14.434705,18.823729
AGXT,0.0,0.0,0.0
AGXT2,0.0,0.488663,0.0
AHCTF1,7.900486,10.362267,11.42895
AHCY,57.271549,60.235443,58.688381
AHCYL1,272.55542,282.680939,289.421661
AHCYL2,58.171169,60.597301,38.451149
AHDC1,32.785164,25.516941,32.571766
AHI1,36.102936,33.111034,37.010704
AHNAK,25.212845,38.297821,22.061855
AHNAK2,11.32739,7.711613,10.124743
AHR,2.88607,3.023704,2.205836
AHRR,3.81628,1.666545,3.695734
AHSA1,209.609238,224.759964,188.671432
AHSG,0.337981,0.0,0.0
AHSP,0.0,2.400484,0.0
AICDA,0.0,0.374139,0.0
AIDA,44.174438,43.912479,40.604828
AIF1,19.693924,55.111122,116.201447
AIF1L,20.432402,22.828211,20.113708
AIFM1,33.336452,29.704655,31.066767
AIFM2,6.031169,6.005423,9.239177
AIFM3,64.18615,52.281132,32.894249
AIG1,81.616722,64.021049,64.519226
AIM2,0.439848,1.189328,0.795183
AIMP1,36.282524,61.290623,66.981171
AIMP2,29.193245,29.778177,52.903385
AIP,64.143692,65.743118,56.88102
AIPL1,0.0,0.0,0.0
AIRE,0.188281,0.206585,2.477365
AIRIM,11.521894,10.578913,9.657107
AJAP1,16.009834,15.187796,11.832422
AJM1,67.796982,52.808792,33.919476
AJUBA,0.32919,2.036982,0.946988
AK1,254.948547,270.48526,357.596252
AK2,43.760738,49.519787,75.676651
AK3,52.994289,67.008392,33.53664
AK4,29.393715,27.506039,19.676315
AK5,361.184998,286.881805,274.643311
AK6,56.049801,55.571529,58.930023
AK7,0.138596,0.859755,0.881267
AK8,8.546017,4.819524,12.679432
AK9,1.375277,2.545004,2.030093
AKAIN1,4.150394,5.91416,4.748253
AKAP1,41.902355,33.538406,37.381386
AKAP10,28.385515,25.349234,21.318724
AKAP11,73.028297,59.673561,69.724167
AKAP12,69.990639,41.282539,55.551159
AKAP13,10.054521,7.421315,6.475342
AKAP14,0.406715,0.774069,0.0
AKAP17A,7.004387,7.9849,13.224172
AKAP17A-2,12.906155,12.647331,15.512748
AKAP3,0.895792,1.582491,2.040886
AKAP4,0.0,0.0,0.0
AKAP5,34.162758,28.945766,15.742307
AKAP6,43.767376,30.691097,25.337088
AKAP7,24.182335,21.678577,23.418139
AKAP8,25.761909,15.888501,42.163109
AKAP8L,73.352455,65.294495,148.142319
AKAP9,37.39286,39.880344,43.599506
AKIP1,19.968744,10.623405,26.445818
AKIRIN1,83.424751,72.728706,66.298996
AKIRIN2,94.367905,75.523659,71.003555
AKNA,6.3621,6.502825,7.694471
AKNAD1,0.0,0.0,0.0
AKR1A1,59.507717,80.178207,57.437672
AKR1B1,151.205627,149.822861,148.541336
AKR1B10,1.70723,2.243487,3.890674
AKR1B15,0.0,0.0,0.0
AKR1C2,3.255744,1.694593,1.793603
AKR1C3,12.397176,20.754747,16.306574
AKR1C4,0.0,0.0,0.0
AKR1D1,0.0,0.214144,0.0
AKR1E2,0.134573,0.190939,1.841481
AKR7A2,76.918983,86.702965,61.592743
AKR7A3,20.963356,27.932241,6.634056
AKT1,108.506546,92.694206,107.736748
AKT1S1,51.500988,46.965202,50.198872
AKT2,37.078114,35.567245,38.731087
AKT3,63.145287,43.885727,40.799843
AKTIP,117.936714,122.257973,133.192673
ALAD,64.207001,61.001698,49.249557
ALAS1,53.012444,39.749702,64.5411
ALAS2,2.003222,18.025738,0.0
ALB,2.296293,1.545216,3.544583
ALCAM,39.742153,47.375511,34.39336
ALDH16A1,7.099204,5.394888,7.596576
ALDH18A1,18.589142,17.458384,13.500476
ALDH1A1,96.914528,88.935898,47.886253
ALDH1A2,5.552946,6.222289,2.581272
ALDH1A3,2.382525,2.240335,2.952448
ALDH1B1,34.245968,31.996792,30.351816
ALDH1L1,50.27491,56.606831,91.301941
ALDH1L2,2.080912,1.94293,2.713626
ALDH2,251.104599,233.539047,168.74147
ALDH3A1,7.980177,6.694921,9.374177
ALDH3A2,38.135307,45.182747,27.452112
ALDH3B1,1.285429,3.065372,3.795367
ALDH3B2,0.0,0.0,0.0
ALDH4A1,40.515068,40.573265,10.41864
ALDH5A1,42.837994,36.974297,31.332804
ALDH6A1,74.788261,81.977715,33.605423
ALDH7A1,21.012348,37.863495,17.89386
ALDH8A1,1.173497,2.010733,2.040911
ALDH9A1,48.021984,71.749245,78.794228
ALDOA,3293.584717,2618.092529,3747.666016
ALDOB,0.894132,0.0,1.428657
ALDOC,1208.507446,1136.87207,1088.35083
ALG1,22.566652,20.221579,29.968187
ALG10,1.484571,1.715142,1.331162
ALG10B,1.902971,1.273745,1.63522
ALG11,16.430132,14.585336,3.142104
ALG12,20.738026,19.808041,17.701431
ALG13,13.005605,12.236497,14.065242
ALG14,7.697983,10.305091,14.660365
ALG1L,4.228251,3.496847,9.624735
ALG1L2,0.0,0.0,0.0
ALG2,11.976919,12.618877,12.408354
ALG3,29.37907,27.60969,32.715374
ALG5,16.473001,23.704054,28.707123
ALG6,4.246048,5.402922,5.162061
ALG8,12.79205,16.787281,22.333138
ALG9,8.220146,7.606688,14.439647
ALK,3.024078,2.679941,2.211525
ALKAL1,0.11968,0.294655,0.386333
ALKAL2,1.954299,4.238554,3.191335
ALKBH1,9.859408,7.667871,7.634591
ALKBH2,16.351173,22.973095,25.436329
ALKBH3,18.218298,15.74704,31.435087
ALKBH4,33.407028,27.021139,29.32959
ALKBH5,70.78389,56.353859,62.418671
ALKBH6,33.31456,36.514423,46.750202
ALKBH7,83.967476,119.986221,93.613556
ALKBH8,12.02213,11.603466,35.812103
ALLC,0.0,0.455936,1.597511
ALMS1,2.690235,2.419735,2.958233
ALOX12,0.108992,0.0,0.0
ALOX12B,0.127159,0.40736,0.404168
ALOX15,0.0,0.291654,0.0
ALOX15B,18.440699,14.526109,15.862203
ALOX5,5.203484,5.084,15.831096
ALOX5AP,6.849962,18.754326,16.83427
ALOXE3,2.036318,1.211361,3.59355
ALPG,0.0,0.0,0.0
ALPI,0.0,0.0,0.0
ALPK1,0.518319,1.177869,1.889671
ALPK2,0.093613,0.210274,0.080272
ALPK3,3.095156,2.022837,2.743665
ALPL,9.659286,15.772671,6.71523
ALPP,0.0,0.0,0.0
ALS2,21.02623,17.15213,19.929148
ALS2CL,3.118162,2.352299,5.516217
ALX1,0.53576,0.0,0.0
ALX3,2.634557,4.697235,1.4749
ALX4,0.781325,1.394313,0.508368
ALYREF,73.002625,66.161682,70.768616
AMACR,18.393644,19.853523,24.286133
AMBN,0.841927,1.006724,0.0
AMBP,0.0,0.311608,0.0
AMBRA1,20.907755,16.445295,18.995188
AMD1,62.801594,71.096252,43.805843
AMDHD1,2.844039,1.564431,6.46109
AMDHD2,22.699032,22.531424,39.89711
AMELX,0.0,0.0,0.0
AMELY,0.095677,0.0,0.0
AMER1,2.42176,2.143017,1.66393
AMER2,23.384085,19.498863,20.749496
AMER3,16.407757,9.892295,13.305863
AMFR,135.381149,115.174187,147.66478
AMH,0.0,0.0,0.0
AMHR2,0.0,0.0,0.0
AMIGO1,57.725708,43.832966,41.64056
AMIGO2,13.087412,10.833354,5.266376
AMIGO3,2.652807,4.42874,5.278494
AMMECR1,1.20099,1.600546,2.599117
AMMECR1L,9.762691,8.860245,6.661099
AMN,2.666903,2.917657,3.316132
AMN1,42.524841,40.430672,25.652344
AMOT,19.935081,22.892017,12.414924
AMOTL1,17.739328,13.259044,11.153519
AMOTL2,17.251228,14.202854,17.991213
AMPD1,0.0,0.0,0.0
AMPD2,119.965797,87.554527,113.776878
AMPD3,7.910409,7.023762,5.788855
AMPH,154.464905,92.81636,128.528824
AMT,11.982439,9.443979,17.210804
AMTN,0.0,0.0,0.0
AMY1C,0.0,1.376465,7.040894
AMY2A,0.486701,0.0,3.421237
AMY2B,22.60206,27.24345,76.91111
AMZ1,8.369842,10.707259,7.51941
AMZ2,99.307396,109.568298,113.922462
ANAPC1,14.973246,11.414609,12.272253
ANAPC10,11.898645,12.333882,10.721352
ANAPC11,204.642044,290.687286,263.020142
ANAPC13,72.243431,80.538803,75.597626
ANAPC15,54.091976,65.721619,109.132271
ANAPC16,46.927605,60.578045,53.352726
ANAPC2,43.893074,41.327293,28.848242
ANAPC4,13.543623,15.393723,13.50211
ANAPC5,74.025345,75.876205,61.997906
ANAPC7,35.103165,25.90262,27.623211
ANG,2.608901,1.962561,2.357554
ANGEL1,19.196205,18.970556,31.809704
ANGEL2,17.853289,17.859297,12.677108
ANGPT1,3.286016,7.22709,2.321387
ANGPT2,1.766776,3.754939,0.339161
ANGPT4,1.440567,1.305716,1.544947
ANGPTL1,2.778502,3.571351,0.889873
ANGPTL2,2.287202,2.79936,1.776714
ANGPTL3,0.0,0.0,0.0
ANGPTL4,62.619019,16.880478,11.602544
ANGPTL5,2.249311,2.190548,0.0
ANGPTL6,0.763922,1.971545,0.613309
ANGPTL7,1.099825,2.939898,0.784206
ANGPTL8,1.136947,1.061369,4.168904
ANHX,0.0,0.0,0.0
ANK1,14.290125,8.447449,10.963613
ANK2,130.149689,100.451759,111.223984
ANK3,34.491257,25.067488,20.856541
ANKAR,1.524019,0.941954,1.063828
ANKDD1A,13.663215,15.633001,24.263866
