GeneID,SRR8750397,SRR8750398,SRR8750399
ADAR,116.458366,106.920593,49.794945
ADARB1,45.849274,31.006903,22.952597
ADARB2,10.671626,2.521215,5.923667
ADAT1,3.494702,4.352381,1.15756
ADAT2,2.4861,3.18326,1.624966
ADAT3,1.541293,5.986909,1.170979
ADCK1,20.289347,12.781,7.857001
ADCK2,35.425755,22.279785,22.283634
ADCK5,18.599176,27.990122,19.888557
ADCY1,99.950974,44.815529,34.168793
ADCY10,0.11824,0.459703,0.114752
ADCY2,100.414795,36.19191,45.507523
ADCY3,45.799973,17.299261,10.289753
ADCY4,5.492284,3.428984,2.405173
ADCY5,50.771904,18.224812,24.487209
ADCY6,22.466085,16.108644,6.554305
ADCY7,12.195414,10.208752,8.33196
ADCY8,14.951976,4.837779,6.040945
ADCY9,21.206659,9.211164,5.719227
ADCYAP1,68.473083,32.364517,13.833672
ADCYAP1R1,84.672188,22.209307,42.45211
ADD1,264.639313,161.017746,179.683868
ADD2,96.139984,48.66724,43.287811
ADD3,99.91906,38.359947,134.905838
ADGB,0.06375,0.829714,0.247542
ADGRA1,29.824425,14.973921,29.994909
ADGRA2,17.669535,6.211892,4.868716
ADGRA3,10.229981,3.170609,8.353391
ADGRB1,96.3722,61.106125,61.452805
ADGRB2,271.033722,154.837006,105.666008
ADGRB3,54.881363,27.551357,25.186234
ADGRD1,3.115755,4.325316,2.271517
ADGRD2,0.0,0.456769,0.0
ADGRE1,0.854696,4.172087,1.411561
ADGRE3,0.562182,3.892751,0.151441
ADGRE5,12.617844,13.003583,7.921952
ADGRF1,0.0,0.048253,0.0
ADGRF3,0.425584,0.704701,0.084972
ADGRF4,0.152437,1.128938,0.0
ADGRF5,18.459143,6.536318,12.817244
ADGRG1,96.983017,54.552223,47.338634
ADGRG2,0.420792,2.737738,0.253138
ADGRG3,1.235874,1.038647,0.660424
ADGRG4,0.0,0.220958,0.0
ADGRG5,1.890373,3.164781,2.055621
ADGRG6,2.652936,1.07729,0.573231
ADGRG7,0.0,0.139979,0.0
ADGRL1,135.251053,66.42057,102.088966
ADGRL2,31.939608,13.32256,10.3606
ADGRL3,31.878592,14.270196,15.832127
ADGRL4,5.119366,9.282304,8.023823
ADGRV1,11.026848,1.310321,5.878347
ADH1B,1.064486,0.658727,0.224123
ADH4,0.237636,0.0,0.0
ADH5,92.539162,66.347443,79.286057
ADH6,0.066577,0.661979,0.0
ADH7,0.201693,0.0,0.0
ADHFE1,51.17062,12.716866,54.308525
ADI1,93.113922,62.528172,175.690796
ADIPOQ,0.0,0.0,0.0
ADIPOR1,57.789429,58.16988,42.509731
ADIPOR2,33.552933,23.900799,35.643646
ADIRF,94.460335,64.558319,58.336803
ADISSP,67.287247,57.748917,79.652985
ADK,16.728388,9.376768,13.397409
ADM,5.107254,18.30061,9.372128
ADM2,0.731326,3.014786,0.234992
ADM5,4.241366,12.71289,9.96219
ADNP,43.318188,25.75997,10.045056
ADNP2,13.827599,7.502312,8.355058
ADO,18.821684,13.666248,12.833972
ADORA1,66.208191,38.398296,63.770653
ADORA2A,3.790144,1.263013,3.584405
ADORA2B,5.583073,4.489564,6.746349
ADPGK,16.077557,29.680519,16.585991
ADPRH,2.167705,4.914715,2.156778
ADPRHL1,5.289937,6.26445,0.747561
ADPRM,4.944137,5.57163,3.591045
ADPRS,36.890415,43.059326,26.294865
ADRA1A,6.539324,3.972265,4.917449
ADRA1B,21.47097,6.656814,10.535865
ADRA1D,5.193198,4.898673,4.320269
ADRA2A,9.291329,3.465873,7.99252
ADRA2B,0.447157,1.039009,0.0
