GeneID,SRR6190048,SRR6190054,SRR6190060
UQCRB-AS1,0.0,0.0,0.0
UQCRBP1,3.96419,9.084484,12.723879
UQCRC1,350.123627,218.205444,338.847565
UQCRC2,67.543159,55.460938,98.472031
UQCRFS1,59.959068,69.417534,51.295147
UQCRFS1-DT,0.0,0.0,0.0
UQCRH,219.596161,319.869263,260.439392
UQCRHL,6.745914,32.79385,11.425816
UQCRQ,38.764256,59.114586,87.949051
URAD,0.0,0.0,0.0
URAHP,0.0,0.0,0.627283
URB1,13.179792,8.302289,9.683002
URB1-AS1,1.911891,0.0,5.518091
URB2,16.017788,18.058678,8.947728
URGCP,38.715374,31.760332,26.928682
URGCP-MRPS24,115.353943,104.079514,174.263245
URI1,163.193359,116.220428,80.967339
URM1,24.907085,33.116787,38.413986
UROC1,0.0,0.0,0.0
UROD,232.372971,412.796112,216.022522
UROS,58.920273,59.469463,91.631401
USB1,41.451454,29.941952,34.764332
USE1,12.812922,48.731998,23.211172
USF1,25.668447,21.988216,21.120222
USF2,99.154373,82.023651,73.931458
USF3,6.111548,3.083436,4.393856
USH1C,0.0,0.0,0.0
USH1G,0.0,0.0,0.0
USH2A,0.021155,0.0,0.0
USH2A-AS1,0.0,0.0,0.0
USH2A-AS2,0.0,0.0,0.0
USHBP1,0.0,0.0,0.0
USO1,102.714813,74.923241,94.406395
USP1,216.347443,160.32785,164.470444
USP10,84.949051,50.236248,64.540474
USP11,36.88588,86.969048,53.222504
USP12,38.966866,30.617268,20.168278
USP12-AS1,0.0,0.0,0.0
USP12-DT,0.0,0.0,0.0
USP13,29.423052,33.255188,28.028181
USP14,116.715736,80.190628,69.005287
USP15,27.823446,25.380257,23.729935
USP16,119.902313,78.322601,90.317963
USP17L1,0.0,0.0,0.0
USP17L10,0.0,0.0,0.0
USP17L11,0.0,0.0,0.0
USP17L12,0.0,0.0,0.0
USP17L13,0.0,0.0,0.0
USP17L15,0.0,0.0,0.0
USP17L17,0.0,0.0,0.0
USP17L18,0.0,0.0,0.0
USP17L19,0.0,0.0,0.0
USP17L2,0.11109,0.0,0.0
USP17L20,0.0,0.0,0.0
USP17L21,0.0,0.0,0.0
USP17L22,0.0,0.0,0.0
USP17L24,0.0,0.0,0.0
USP17L25,0.0,0.0,0.0
USP17L26,0.0,0.0,0.0
USP17L27,0.0,0.0,0.0
USP17L28,0.0,0.0,0.0
USP17L29,0.0,0.0,0.0
USP17L3,0.0,0.0,0.0
USP17L30,0.0,0.0,0.0
USP17L4,0.0,0.0,0.0
USP17L5,0.0,0.0,0.0
USP17L6P,0.0,0.0,0.0
USP17L7,0.0,0.0,0.0
USP17L9P,0.0,0.0,0.0
USP18,11.670535,0.0,1.339397
USP19,30.20554,36.97739,27.578209
USP2,0.0,0.0,0.916833
USP2-AS1,0.0,0.0,0.0
USP20,9.868011,12.457628,9.552501
USP21,20.777901,17.745653,14.489955
USP22,150.64563,150.671143,148.116486
USP24,31.651787,23.116512,21.88694
USP25,44.064011,25.906414,28.777607
USP26,0.0,0.0,0.0
USP27X,1.561703,2.006612,3.566249
USP27X-DT,0.0,0.0,0.657484
USP28,30.186571,23.030046,19.018143
USP29,0.0,0.0,0.0
USP3,17.182493,2.424173,18.113653
USP3-AS1,0.0,0.0,0.222052
USP30,4.775749,3.151375,9.678574
USP30-AS1,0.0,0.0,0.0
USP31,9.339959,5.372077,6.897512
USP32,14.509892,15.398872,13.855079
USP32P1,1.678516,1.811337,2.224447
USP32P2,3.225888,3.200087,2.221668
USP32P3,1.457672,0.855021,1.745795
USP33,45.737637,31.33918,37.397709
USP34,54.925446,34.689816,49.438183
USP34-DT,0.736452,0.0,0.996194
USP35,6.1538,5.673173,4.509478
USP36,42.901875,27.658663,21.469975
USP37,10.996081,11.399736,6.33429
USP38,15.169798,12.541744,13.205918
USP38-DT,1.733739,2.958849,0.513968
USP39,55.774162,69.723373,71.046593
USP4,65.4496,68.43335,70.136177
USP40,36.208691,40.019108,19.977827
USP42,7.522418,4.032515,8.256257
USP43,0.958163,0.0,0.336363
USP44,0.0,0.0,0.357508
USP45,7.307354,2.770952,4.238944
USP46,13.740521,6.102361,8.978424
USP46-DT,8.527149,5.368437,6.449801
USP47,40.639973,38.772011,45.070244
USP48,80.99678,97.258499,65.494392
USP49,3.181342,1.538265,1.806144
USP5,96.041534,159.06926,108.430725
USP50,0.0,0.0,0.0
USP51,2.580154,2.338227,1.235566
USP53,17.315441,26.573952,40.21804
USP54,7.940441,4.215904,5.779303
USP6,1.091009,0.0,0.0
USP6NL,16.461205,10.747659,14.612548
USP6NL-AS1,0.0,0.0,0.0
USP7,87.624229,57.179363,59.953678
USP7-AS1,0.0,0.0,0.0
USP8,10.307911,8.214599,11.086628
USP9X,46.450031,28.825432,35.181137
USP9Y,0.0,9.31716,11.845653
USPL1,11.001554,11.360766,8.719803
UST,31.647377,15.921874,11.063498
UST-AS1,0.0,0.0,0.0
UST-AS2,0.0,0.0,0.0
UTF1,0.0,0.0,0.0
UTP11,104.731331,81.78717,123.961853
UTP14A,37.57872,51.972832,27.259768
UTP14C,0.628236,0.428919,0.436912
UTP15,14.958624,8.995481,12.189594
UTP18,36.697021,55.34621,31.37788
UTP20,18.54887,24.905876,15.362602
UTP23,6.540093,4.057956,9.631732
UTP25,16.808624,16.235088,16.255163
UTP3,91.935478,163.300629,55.982872
UTP4,135.365173,78.863159,81.751511
UTP6,48.403099,64.22319,35.003189
UTRN,41.396496,62.640022,40.291065
UTS2,0.0,0.0,0.0
UTS2B,0.0,0.0,0.591142
UTS2R,0.0,0.0,0.043698
UTY,0.0,1.354324,1.731853
UVRAG,14.652792,11.942566,12.07406
UVRAG-DT,0.0,0.0,0.0
UVSSA,7.229866,8.494604,5.173786
UXS1,88.974731,47.682419,97.387154
UXT,203.725235,215.971756,233.64502
UXT-AS1,0.0,0.0,0.0
VAC14,14.363076,18.724007,36.561543
VAC14-AS1,0.0,0.0,0.322747
VAMP1,3.584491,3.129039,1.829793
VAMP2,8.117779,11.567597,20.404562
VAMP3,397.629913,292.938049,269.209167
VAMP4,26.002031,20.698927,22.435354
VAMP5,28.838884,18.074438,42.689495
VAMP7,77.837952,58.227776,50.386551
VAMP7-2,77.837952,53.713669,51.079613
VAMP8,0.0,0.0,1.811269
VAMP9P,0.0,0.0,0.0
VANGL1,20.847757,17.454233,19.767618
VANGL2,0.27151,1.435987,0.315209
VAPA,42.637127,34.420094,51.264484
VAPB,38.576572,43.092705,24.064579
VARS1,92.272507,107.130035,91.202629
VARS2,18.904478,24.932972,11.313969
VASH1,2.95658,6.167239,3.884685
VASH1-AS1,1.334395,4.293704,0.892521
VASH2,1.107002,0.0,0.539528
VASN,156.486633,150.497986,115.542366
VASP,62.606945,115.200172,164.151245
VAT1,287.70343,168.773972,159.772675
VAT1L,0.955368,8.942177,9.432416
VAV1,0.0,0.0,0.0
VAV2,19.901859,22.815145,15.361969
VAV3,1.173171,0.0,0.1916
VAV3-AS1,0.0,0.0,0.0
VAX1,0.0,0.0,0.0
VAX2,1.047308,0.0,1.378476
VBP1,122.480652,89.922188,127.554596
VCAM1,0.0,0.0,0.0
VCAN,197.70282,96.430641,75.814163
VCAN-AS1,0.0,0.0,0.0
VCF1,23.011379,17.724253,31.477732
VCF2,3.074375,1.082519,3.100297
VCL,143.025574,251.183746,311.15332
VCP,238.62619,386.119995,293.725464
VCPIP1,17.634098,14.178153,14.068653
VCPKMT,8.039988,4.087062,6.962558
VCX,0.0,0.0,0.0
VCX2,0.0,0.0,0.0
VCX3A,0.0,0.0,0.0
VCX3B,0.0,0.0,0.0
VCY,0.0,0.0,0.0
VCY1B,0.0,0.0,0.0
VDAC1,451.735291,187.218826,495.345581
VDAC2,230.248459,209.834091,214.142181
VDAC3,286.292206,227.179108,275.551361
VDR,26.757139,28.795736,17.42021
VEGFA,41.356865,34.134453,26.260342
VEGFB,60.122753,85.481712,57.901653
VEGFC,229.355362,201.01683,150.386551
VEGFD,0.0,0.0,0.0
VENTX,0.0,0.0,0.0
VENTXP1,0.0,0.0,0.0
VENTXP7,0.0,0.0,0.0
VEPH1,19.445377,18.557114,24.846632
VESTAR,1.117306,1.306421,0.35973
VEZF1,28.820475,25.200203,58.816975
VEZT,31.753767,23.270189,37.859955
VGF,0.0,0.0,0.154599
VGLL1,0.0,0.0,0.0
VGLL2,0.0,0.0,0.0
VGLL3,98.873566,121.555695,91.883293
VGLL4,39.703167,54.522404,38.110882
VHL,21.488445,26.956181,22.197077
VHLL,0.0,0.0,0.0
VHRT,0.0,0.0,0.0
VIL1,0.0,0.0,0.0
VILL,4.554093,7.507968,4.090055
VILMIR,0.0,0.0,0.0
VIM,9609.69043,4997.062988,6906.625
VIM-AS1,7.124444,6.501191,3.403683
VIP,0.0,0.0,0.0
VIPAS39,22.461166,23.57329,18.944048
VIPR1,0.0,0.0,0.0
VIPR1-AS1,0.0,0.0,0.0
VIPR2,0.0,0.0,0.0
VIRMA,53.403214,47.846722,49.211021
VIRMA-DT,0.0,0.0,0.0
VIT,18.933378,7.439386,9.46113
VKORC1,231.176025,201.73053,286.778015
VKORC1L1,53.54895,29.243021,36.547714
VLDLR,37.347824,21.067169,15.766306
VLDLR-AS1,0.0,0.0,2.617481
VMA12,13.307866,19.088512,18.150175
VMA21,47.745293,35.447048,52.113453
VMA22,13.61103,12.285956,16.262985
VMAC,1.16007,0.0,1.576792
VMO1,0.0,0.0,0.0
VMP1,76.782318,60.916603,59.982502
VN1R1,0.342341,0.0,0.085619
VN1R10P,0.0,0.0,0.0
VN1R2,0.0,0.0,0.0
VN1R3,0.0,0.0,0.0
VN1R4,0.0,0.0,0.0
VN1R5,0.0,0.0,0.0
VN2R19P,0.0,0.0,0.0
VNN1,0.0,0.0,0.078363
