GeneID,SRR6190102,SRR6190108,SRR6190114
ACTRT3,13.578978,12.989393,10.548572
ACVR1,83.773834,109.224648,103.70713
ACVR1B,14.391453,15.493257,15.930534
ACVR1C,0.699105,0.243385,1.726457
ACVR2A,14.637965,65.02256,67.532539
ACVR2B,1.72758,1.642244,0.912364
ACVRL1,10.38592,11.530061,15.676415
ACY1,80.461739,69.503883,79.695793
ACY3,0.0,0.0,0.0
ACYP1,5.625771,0.0,5.978862
ACYP2,12.704162,15.96392,15.815771
ADA,68.275719,152.453598,59.439728
ADA2,0.0,0.0,0.0
ADAD1,0.0,0.0,0.0
ADAD2,0.0,0.0,0.0
ADAL,9.774406,8.188383,8.493916
ADAM10,208.590759,262.335144,259.658752
ADAM11,0.0,0.0,0.0
ADAM12,31.691597,58.617073,35.866047
ADAM15,61.364582,61.364487,84.524612
ADAM17,50.601173,71.411827,58.17746
ADAM19,40.045605,26.226147,42.650528
ADAM2,0.0,0.0,0.0
ADAM21,0.119796,0.0,0.183731
ADAM22,0.699233,1.014524,0.484862
ADAM23,0.359606,0.0,1.750611
ADAM28,0.0,0.0,0.0
ADAM29,0.0,0.0,0.0
ADAM30,0.0,0.0,0.005288
ADAM32,1.764304,2.68207,3.024089
ADAM33,50.980816,57.202309,93.277473
ADAM7,0.0,0.0,0.0
ADAM8,0.0,0.0,0.0
ADAM9,199.643738,213.018768,241.222198
ADAMDEC1,0.0,9.423426,0.0
ADAMTS1,202.413712,86.519539,79.08847
ADAMTS10,7.218766,10.049211,6.293939
ADAMTS12,12.139123,16.690399,12.417087
ADAMTS13,1.489859,2.293091,2.00557
ADAMTS14,10.043467,17.380444,14.199319
ADAMTS15,4.221367,0.485541,0.386878
ADAMTS16,0.0,0.0,0.0
ADAMTS17,0.0,0.0,0.0
ADAMTS18,0.995883,1.363668,0.0
ADAMTS19,0.0,0.0,0.0
ADAMTS2,228.328812,249.978653,166.804413
ADAMTS20,0.0,0.0,0.0
ADAMTS3,2.749877,1.014005,0.711474
ADAMTS4,2.557503,2.825814,1.484053
ADAMTS5,49.106148,50.579464,30.348621
ADAMTS6,3.899953,4.544869,6.774872
ADAMTS7,65.15593,60.939529,60.906593
ADAMTS8,0.0,0.0,0.0
ADAMTS9,1.345095,0.543412,0.0
ADAMTSL1,49.262318,41.914299,79.50959
ADAMTSL2,0.0,0.0,0.0
ADAMTSL3,1.093858,1.259743,1.451945
ADAMTSL4,46.654068,25.444675,31.974476
ADAMTSL5,17.724447,13.225694,15.407213
ADAP1,1.611433,0.948849,0.955351
ADAP2,0.477626,0.388394,0.304027
ADAR,109.584656,109.097488,97.768021
ADARB1,37.385117,66.472824,34.478291
ADARB2,0.0,0.0,0.0
ADAT1,3.563554,4.777805,2.729015
ADAT2,2.45474,2.173015,2.766818
ADAT3,0.313048,0.43723,0.384907
ADCK1,10.723213,10.053606,9.228588
ADCK2,8.629559,4.399948,9.314645
ADCK5,3.024008,5.737201,5.676687
ADCY1,0.3943,0.146135,0.25223
ADCY10,0.0,0.0,0.0
ADCY2,0.697818,0.254245,0.0
ADCY3,54.191849,53.638599,67.731133
ADCY4,3.628118,2.955404,1.902192
ADCY5,0.349805,0.0,0.240515
ADCY6,44.358807,36.296165,31.55591
ADCY7,14.764894,55.764046,60.242733
ADCY8,0.0,0.0,0.0
ADCY9,90.34713,93.616417,79.384666
ADCYAP1,0.0,0.0,0.0
ADCYAP1R1,0.0,0.0,0.0
ADD1,206.16124,218.913071,227.83432
ADD2,0.0,0.0,0.0
ADD3,154.868073,114.146927,149.945953
ADGB,0.026077,0.0,0.0
ADGRA1,0.0,0.0,0.0
ADGRA2,77.431786,109.297935,129.814957
ADGRA3,39.946381,30.908472,33.189602
ADGRB1,17.436028,26.90262,6.38227
ADGRB2,0.470912,0.0,0.0
ADGRB3,0.0,0.0,0.0
ADGRD1,3.522235,1.519911,4.760777
ADGRD2,0.0,0.0,0.0
ADGRE1,0.0,0.0,0.0
ADGRE3,0.0,0.0,0.0
ADGRE5,155.484879,88.831558,111.941895
ADGRF1,0.0,0.0,0.0
ADGRF3,0.124509,0.0,0.082562
ADGRF4,0.0,0.0,0.0
ADGRF5,0.41304,1.603588,0.0
ADGRG1,0.0,0.0,0.0
ADGRG2,0.953366,0.0,0.237915
ADGRG3,0.0,0.0,0.0
ADGRG4,0.0,0.0,0.0
ADGRG5,0.0,0.0,0.0
ADGRG6,1.98757,6.663284,12.519889
ADGRG7,0.0,0.0,0.0
ADGRL1,3.785863,3.839217,3.224242
ADGRL2,264.337646,325.514679,228.915924
ADGRL3,0.0,0.0,0.0
ADGRL4,9.156029,15.963881,4.40695
ADGRV1,0.026936,0.0,0.0
ADH1B,11.322097,0.838612,0.683003
ADH4,0.0,0.0,0.0
ADH5,634.717285,936.232849,684.77887
ADH6,0.620599,0.0,0.102397
ADH7,0.0,0.0,0.0
ADHFE1,1.845886,0.0,1.458591
ADI1,114.604172,57.713657,117.837738
ADIPOQ,0.0,0.0,0.0
ADIPOR1,146.686371,128.450516,112.863617
ADIPOR2,137.225647,157.56366,145.784637
ADIRF,38.420753,5.658978,16.906149
ADISSP,25.52807,15.919769,34.900597
ADK,72.258286,32.197479,64.097214
ADM,156.228271,252.994156,159.986221
ADM2,15.441383,38.224369,31.8592
ADM5,0.0,0.0,0.0
ADNP,41.753262,49.723892,46.927933
ADNP2,18.879698,14.040951,17.560764
ADO,18.767076,18.08136,19.038025
ADORA1,1.199383,1.043237,0.0
ADORA2A,0.0,0.0,0.181868
ADORA2B,38.927235,21.236715,36.821907
ADPGK,49.132,50.740711,48.701263
ADPRH,12.068186,5.403435,5.320862
ADPRHL1,0.0,0.209985,0.645479
ADPRM,4.47908,3.399574,4.11065
ADPRS,13.125121,15.816032,22.932961
ADRA1A,0.0,0.0,0.0
ADRA1B,9.882327,4.44684,2.960629
ADRA1D,0.0,0.0,0.0
ADRA2A,43.62582,49.40929,47.887196
ADRA2B,0.037125,0.050541,0.0
ADRA2C,15.072423,3.943177,8.568933
ADRB1,0.0,0.0,0.0
ADRB2,2.995094,0.729481,1.502512
ADRB3,0.0,0.0,0.0
ADRM1,49.60508,44.132954,61.730572
ADSL,74.161087,63.440536,82.481194
ADSS1,1.797007,1.776861,1.766294
ADSS2,86.282059,75.22126,96.340363
ADTRP,0.123587,0.203742,0.230702
AEBP1,238.651932,445.381622,291.450531
AEBP2,21.684118,18.001862,19.422894
AEN,29.116873,26.501572,26.656315
AFAP1,149.243256,133.99881,125.377579
AFAP1L1,0.438528,0.0,0.0
AFAP1L2,0.0,0.0,0.0
AFDN,41.020267,25.632023,42.342735
AFF1,19.027557,14.58336,19.351057
AFF2,6.183119,5.433569,3.567403
AFF3,16.811338,5.43484,1.593841
AFF4,54.537094,72.592308,55.821186
AFG1L,1.775635,2.474087,1.092487
AFG2A,7.341805,7.431958,4.725506
AFG2B,6.569251,5.9948,9.512812
AFG3L2,72.530891,58.984203,79.159843
AFM,0.0,0.0,0.0
AFMID,11.601696,6.467433,6.416892
AFP,0.0,0.0,0.0
AFTPH,32.081367,39.793087,37.685333
AGA,61.947498,68.865044,65.614029
AGAP1,11.292297,13.425377,9.474153
AGAP2,0.704964,0.0,0.754924
AGAP3,32.346046,33.036793,31.394657
AGAP5,0.951136,0.888965,1.517567
AGAP6,3.525909,3.223856,3.977895
AGBL1,0.0,0.0,0.0
AGBL2,0.0,0.0,0.0
AGBL3,0.322937,0.067149,0.13489
AGBL5,23.760147,24.832119,27.601425
AGER,0.788515,1.653435,3.438888
AGFG1,25.654449,21.762711,24.516176
AGFG2,6.259049,4.430375,6.767604
AGGF1,36.363674,34.039181,32.000854
AGK,18.131256,16.293865,19.791203
AGL,21.822565,20.783091,15.826017
AGMAT,0.0,0.637998,0.610329
AGMO,0.0,0.0,0.0
AGO1,26.072586,33.539246,27.307806
AGO2,45.505142,39.429855,44.492382
AGO3,5.1324,4.710938,4.684007
AGPAT1,91.530403,83.995239,88.633278
AGPAT2,18.216272,12.286412,12.009736
AGPAT3,32.77607,26.635897,43.916386
AGPAT4,5.854291,8.771075,6.203424
AGPAT5,47.205971,27.05164,43.351238
AGPS,23.692734,28.838108,32.393284
AGR2,0.0,0.0,0.0
AGR3,0.0,0.0,0.0
AGRN,18.947224,14.475184,6.446047
AGRP,0.0,0.0,0.0
AGT,3.195578,15.870639,1.928181
AGTPBP1,10.725677,15.521194,14.625949
AGTR1,12.194402,21.815132,10.378615
AGTR2,0.0,0.0,0.0
AGTRAP,11.385139,21.091261,17.113953
AGXT,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0
AHCTF1,20.852581,19.626682,20.25539
AHCY,34.758511,22.573866,21.969709
AHCYL1,188.013428,237.621414,206.279877
AHCYL2,21.286661,25.76549,14.515186
AHDC1,15.411996,23.074781,22.213461
AHI1,21.840351,22.754271,12.320149
AHNAK,324.49057,406.341797,421.311768
AHNAK2,51.306618,80.156624,47.926044
AHR,82.669456,20.715767,15.945707
AHRR,22.336735,27.97646,22.072783
