GeneID,SRR6190084,SRR6190090,SRR6190096
ACO2,117.722542,116.089355,143.042084
ACOD1,0.0,0.0,0.0
ACOT11,0.658773,1.602579,2.069795
ACOT12,0.0,0.0,0.0
ACOT13,30.017471,30.294067,22.985109
ACOT2,64.915039,59.265644,60.051254
ACOT4,0.38789,0.67139,0.0
ACOT6,3.296168,2.999139,0.0
ACOT7,23.899792,40.774956,34.308437
ACOT8,23.111303,21.349915,19.83168
ACOT9,54.10313,50.733456,69.144905
ACOX1,57.734386,42.467216,53.572536
ACOX2,0.0,0.0,0.0
ACOX3,13.222791,10.625775,16.634693
ACOXL,0.106595,0.0,0.0
ACP1,89.57193,78.778419,112.292427
ACP2,68.495522,62.571274,70.96743
ACP3,0.0,0.0,0.0
ACP4,0.0,0.0,0.0
ACP5,0.377268,0.803322,1.122758
ACP6,7.943805,2.175335,7.547531
ACP7,0.149826,0.285741,0.0
ACR,0.563226,0.43214,0.369607
ACRBP,0.272878,0.11646,0.444758
ACRV1,0.0,0.0,0.0
ACSBG1,1.136944,1.904449,1.078263
ACSBG2,0.973687,0.0,0.580662
ACSF2,12.815243,6.360717,7.820966
ACSF3,13.193181,9.071883,14.896781
ACSL1,20.922306,20.740084,25.459419
ACSL3,64.213707,72.476318,73.976776
ACSL4,58.229877,69.057266,64.10405
ACSL5,1.583991,0.279,0.0
ACSL6,0.0,0.0,0.0
ACSM1,0.0,0.0,0.0
ACSM2A,0.0,0.0,0.0
ACSM2B,0.0,0.0,0.0
ACSM3,0.0,0.045708,0.0
ACSM4,0.0,0.0,0.0
ACSM5,0.0,0.0,0.0
ACSM6,0.0,0.0,0.0
ACSS1,4.584082,3.074629,4.31915
ACSS2,26.085958,13.675085,24.890965
ACSS3,1.262311,2.716662,1.742619
ACTA1,0.0,0.0,0.0
ACTA2,1792.979004,993.24585,1503.880005
ACTB,12653.313477,13958.141602,15335.15918
ACTBL2,0.194847,0.0,0.053104
ACTC1,336.537201,179.249344,258.499908
ACTE1,0.0,0.0,0.0
ACTG1,7858.099121,11856.96875,10444.248047
ACTG2,10.604648,1.371187,0.865178
ACTL10,2.134435,1.504707,1.881152
ACTL11,0.0,0.0,0.0
ACTL6A,30.566805,36.298489,34.907272
ACTL6B,0.0,0.0,0.0
ACTL7A,0.0,0.0,0.0
ACTL7B,0.0,0.0,0.0
ACTL8,0.0,0.0,0.0
ACTL9,0.0,0.010322,0.0
ACTMAP,19.274971,22.907736,23.859432
ACTN1,830.440125,685.587891,840.491638
ACTN2,0.0,0.0,0.0
ACTN3,0.0,0.0,0.0
ACTN4,508.454559,576.494568,931.998047
ACTR10,103.525421,97.54554,89.718597
ACTR1A,139.0177,142.222122,159.640991
ACTR1B,57.076054,47.966587,52.308506
ACTR2,282.203186,242.943527,380.855682
ACTR3,303.636536,307.766418,345.078583
ACTR3B,6.236303,5.05517,5.677641
ACTR3C,1.83974,1.189132,0.718687
ACTR5,5.650849,5.437644,6.307048
ACTR6,7.816988,7.711401,9.103015
ACTR8,17.926516,20.86784,18.997019
ACTRT1,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0
ACTRT3,8.961765,7.484259,7.547659
ACVR1,46.441078,37.171482,52.056469
ACVR1B,7.966029,5.602998,6.976591
ACVR1C,0.0,0.085535,0.0
ACVR2A,15.510739,6.105557,11.270207
ACVR2B,0.903452,0.642932,1.054103
ACVRL1,5.637674,5.182418,6.915854
ACY1,75.467178,63.541737,63.55386
ACY3,0.0,0.0,0.0
ACYP1,7.064516,8.937234,4.486112
ACYP2,23.51338,17.563093,10.818002
